epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1582744394452,2020-02-26T14.13.14.452,0.000,-1.005,0.126,-0.002
1582744394531,2020-02-26T14.13.14.531,0.079,-1.014,0.127,-0.002
1582744394610,2020-02-26T14.13.14.610,0.158,-1.012,0.128,-0.001
1582744394689,2020-02-26T14.13.14.689,0.237,-1.010,0.127,-0.001
1582744394768,2020-02-26T14.13.14.768,0.316,-1.011,0.129,-0.001
1582744394847,2020-02-26T14.13.14.847,0.395,-1.011,0.127,-0.002
1582744394928,2020-02-26T14.13.14.928,0.476,-1.012,0.128,-0.002
1582744395007,2020-02-26T14.13.15.007,0.555,-1.011,0.129,-0.002
1582744395086,2020-02-26T14.13.15.086,0.634,-1.011,0.128,-0.002
1582744395165,2020-02-26T14.13.15.165,0.713,-1.012,0.129,-0.001
1582744395244,2020-02-26T14.13.15.244,0.792,-1.012,0.129,-0.003
1582744395323,2020-02-26T14.13.15.323,0.871,-1.012,0.129,-0.002
1582744395404,2020-02-26T14.13.15.404,0.952,-1.011,0.129,-0.002
1582744395483,2020-02-26T14.13.15.483,1.031,-1.012,0.127,-0.002
1582744395562,2020-02-26T14.13.15.562,1.110,-1.012,0.129,-0.002
1582744395641,2020-02-26T14.13.15.641,1.189,-1.011,0.129,-0.002
1582744395720,2020-02-26T14.13.15.720,1.268,-1.012,0.128,-0.001
1582744395799,2020-02-26T14.13.15.799,1.347,-1.012,0.128,-0.002
1582744395880,2020-02-26T14.13.15.880,1.428,-1.012,0.129,-0.002
1582744395959,2020-02-26T14.13.15.959,1.507,-1.011,0.129,-0.002
1582744396038,2020-02-26T14.13.16.038,1.586,-1.012,0.129,-0.001
1582744396117,2020-02-26T14.13.16.117,1.665,-1.012,0.129,-0.001
1582744396196,2020-02-26T14.13.16.196,1.744,-1.011,0.127,-0.001
1582744396275,2020-02-26T14.13.16.275,1.823,-1.012,0.129,-0.001
1582744396356,2020-02-26T14.13.16.356,1.904,-1.013,0.127,-0.001
1582744396435,2020-02-26T14.13.16.435,1.983,-1.012,0.129,-0.002
1582744396514,2020-02-26T14.13.16.514,2.062,-1.012,0.127,-0.002
1582744396593,2020-02-26T14.13.16.593,2.141,-1.012,0.129,-0.002
1582744396672,2020-02-26T14.13.16.672,2.220,-1.012,0.129,-0.002
1582744396751,2020-02-26T14.13.16.751,2.299,-1.011,0.129,-0.001
1582744396830,2020-02-26T14.13.16.830,2.378,-1.012,0.129,-0.001
1582744396911,2020-02-26T14.13.16.911,2.459,-1.012,0.128,-0.002
1582744396990,2020-02-26T14.13.16.990,2.538,-1.011,0.127,-0.001
1582744397069,2020-02-26T14.13.17.069,2.617,-1.011,0.128,-0.002
1582744397148,2020-02-26T14.13.17.148,2.696,-1.012,0.129,-0.002
1582744397227,2020-02-26T14.13.17.227,2.775,-1.012,0.128,-0.001
1582744397306,2020-02-26T14.13.17.306,2.854,-1.012,0.128,-0.002
1582744397387,2020-02-26T14.13.17.387,2.935,-1.011,0.128,-0.002
1582744397466,2020-02-26T14.13.17.466,3.014,-1.012,0.129,-0.001
1582744397545,2020-02-26T14.13.17.545,3.093,-1.012,0.129,-0.002
1582744397624,2020-02-26T14.13.17.624,3.172,-1.012,0.129,-0.002
1582744397703,2020-02-26T14.13.17.703,3.251,-1.012,0.128,-0.002
1582744397783,2020-02-26T14.13.17.783,3.331,-1.012,0.128,-0.001
1582744397863,2020-02-26T14.13.17.863,3.411,-1.012,0.128,-0.001
1582744397942,2020-02-26T14.13.17.942,3.490,-1.012,0.129,-0.001
1582744398021,2020-02-26T14.13.18.021,3.569,-1.011,0.128,-0.002
1582744398100,2020-02-26T14.13.18.100,3.648,-1.012,0.128,-0.000
1582744398180,2020-02-26T14.13.18.180,3.728,-1.012,0.129,-0.002
1582744398259,2020-02-26T14.13.18.259,3.807,-1.012,0.129,-0.003
1582744398338,2020-02-26T14.13.18.338,3.886,-1.012,0.129,-0.001
1582744398418,2020-02-26T14.13.18.418,3.966,-1.012,0.128,-0.001
1582744398497,2020-02-26T14.13.18.497,4.045,-1.011,0.128,-0.001
1582744398577,2020-02-26T14.13.18.577,4.125,-1.011,0.129,-0.002
1582744398656,2020-02-26T14.13.18.656,4.204,-1.012,0.129,-0.002
1582744398735,2020-02-26T14.13.18.735,4.283,-1.012,0.128,-0.002
1582744398814,2020-02-26T14.13.18.814,4.362,-1.012,0.129,-0.002
1582744398894,2020-02-26T14.13.18.894,4.442,-1.011,0.128,-0.002
1582744398973,2020-02-26T14.13.18.973,4.521,-1.012,0.129,-0.001
1582744399053,2020-02-26T14.13.19.053,4.601,-1.011,0.128,-0.001
1582744399132,2020-02-26T14.13.19.132,4.680,-1.011,0.129,-0.002
1582744399211,2020-02-26T14.13.19.211,4.759,-1.012,0.129,-0.001
1582744399290,2020-02-26T14.13.19.290,4.838,-1.012,0.128,-0.002
1582744399370,2020-02-26T14.13.19.370,4.918,-1.011,0.128,-0.002
1582744399450,2020-02-26T14.13.19.450,4.998,-1.012,0.129,-0.001
1582744399529,2020-02-26T14.13.19.529,5.077,-1.011,0.128,-0.002
1582744399608,2020-02-26T14.13.19.608,5.156,-1.011,0.129,-0.002
1582744399687,2020-02-26T14.13.19.687,5.235,-1.011,0.129,-0.002
1582744399766,2020-02-26T14.13.19.766,5.314,-1.011,0.128,-0.001
1582744399847,2020-02-26T14.13.19.847,5.395,-1.012,0.128,-0.002
1582744399926,2020-02-26T14.13.19.926,5.474,-1.012,0.128,-0.002
1582744400005,2020-02-26T14.13.20.005,5.553,-1.012,0.129,-0.002
1582744400084,2020-02-26T14.13.20.084,5.632,-1.011,0.128,-0.002
1582744400163,2020-02-26T14.13.20.163,5.711,-1.012,0.129,-0.001
1582744400242,2020-02-26T14.13.20.242,5.790,-1.013,0.128,-0.001
1582744400323,2020-02-26T14.13.20.323,5.871,-1.012,0.129,-0.001
1582744400402,2020-02-26T14.13.20.402,5.950,-1.012,0.128,-0.001
1582744400481,2020-02-26T14.13.20.481,6.029,-1.012,0.128,-0.000
1582744400560,2020-02-26T14.13.20.560,6.108,-1.011,0.128,-0.002
1582744400639,2020-02-26T14.13.20.639,6.187,-1.011,0.129,-0.002
1582744400718,2020-02-26T14.13.20.718,6.266,-1.012,0.129,-0.002
1582744400799,2020-02-26T14.13.20.799,6.347,-1.012,0.127,-0.002
1582744400878,2020-02-26T14.13.20.878,6.426,-1.013,0.128,-0.002
1582744400957,2020-02-26T14.13.20.957,6.505,-1.011,0.130,-0.002
1582744401036,2020-02-26T14.13.21.036,6.584,-1.011,0.128,-0.002
1582744401115,2020-02-26T14.13.21.115,6.663,-1.013,0.128,-0.001
1582744401194,2020-02-26T14.13.21.194,6.742,-1.012,0.129,-0.002
1582744401275,2020-02-26T14.13.21.275,6.823,-1.011,0.129,-0.001
1582744401354,2020-02-26T14.13.21.354,6.902,-1.012,0.128,-0.002
1582744401433,2020-02-26T14.13.21.433,6.981,-1.012,0.128,-0.001
1582744401512,2020-02-26T14.13.21.512,7.060,-1.012,0.128,-0.001
1582744401591,2020-02-26T14.13.21.591,7.139,-1.011,0.128,-0.003
1582744401670,2020-02-26T14.13.21.670,7.218,-1.012,0.129,-0.002
1582744401751,2020-02-26T14.13.21.751,7.299,-1.012,0.128,-0.000
1582744401830,2020-02-26T14.13.21.830,7.378,-1.011,0.128,-0.001
1582744401909,2020-02-26T14.13.21.909,7.457,-1.012,0.128,-0.001
1582744401988,2020-02-26T14.13.21.988,7.536,-1.012,0.129,-0.001
1582744402067,2020-02-26T14.13.22.067,7.615,-1.013,0.129,-0.001
1582744402146,2020-02-26T14.13.22.146,7.694,-1.011,0.128,-0.002
1582744402225,2020-02-26T14.13.22.225,7.773,-1.011,0.129,-0.001
1582744402306,2020-02-26T14.13.22.306,7.854,-1.011,0.128,-0.001
1582744402385,2020-02-26T14.13.22.385,7.933,-1.012,0.129,-0.001
1582744402464,2020-02-26T14.13.22.464,8.012,-1.012,0.128,-0.001
1582744402543,2020-02-26T14.13.22.543,8.091,-1.012,0.128,-0.001
1582744402622,2020-02-26T14.13.22.622,8.170,-1.013,0.128,-0.002
1582744402702,2020-02-26T14.13.22.702,8.250,-1.013,0.129,-0.001
1582744402782,2020-02-26T14.13.22.782,8.330,-1.012,0.128,-0.002
1582744402861,2020-02-26T14.13.22.861,8.409,-1.011,0.129,-0.001
1582744402940,2020-02-26T14.13.22.940,8.488,-1.012,0.128,-0.001
1582744403019,2020-02-26T14.13.23.019,8.567,-1.012,0.128,-0.001
1582744403098,2020-02-26T14.13.23.098,8.646,-1.012,0.129,-0.001
1582744403178,2020-02-26T14.13.23.178,8.726,-1.011,0.128,-0.001
1582744403258,2020-02-26T14.13.23.258,8.806,-1.012,0.128,-0.001
1582744403337,2020-02-26T14.13.23.337,8.885,-1.012,0.128,-0.002
1582744403416,2020-02-26T14.13.23.416,8.964,-1.011,0.128,-0.002
1582744403495,2020-02-26T14.13.23.495,9.043,-1.012,0.129,-0.001
1582744403575,2020-02-26T14.13.23.575,9.123,-1.012,0.129,-0.002
1582744403654,2020-02-26T14.13.23.654,9.202,-1.012,0.129,-0.002
1582744403733,2020-02-26T14.13.23.733,9.281,-1.012,0.129,-0.002
1582744403813,2020-02-26T14.13.23.813,9.361,-1.012,0.129,-0.001
1582744403892,2020-02-26T14.13.23.892,9.440,-1.011,0.128,-0.000
1582744403972,2020-02-26T14.13.23.972,9.520,-1.011,0.129,-0.002
1582744404051,2020-02-26T14.13.24.051,9.599,-1.012,0.129,-0.002
1582744404130,2020-02-26T14.13.24.130,9.678,-1.013,0.128,-0.001
1582744404209,2020-02-26T14.13.24.209,9.757,-1.012,0.129,-0.002
1582744404288,2020-02-26T14.13.24.288,9.836,-1.012,0.129,-0.002
1582744404369,2020-02-26T14.13.24.369,9.917,-1.010,0.147,-0.013
