epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580933176257,2020-02-05T15.06.16.257,6.377,1.037,-0.125,-0.049
1580933176336,2020-02-05T15.06.16.336,6.456,1.036,-0.125,-0.049
1580933176417,2020-02-05T15.06.16.417,6.537,1.036,-0.126,-0.048
1580933176496,2020-02-05T15.06.16.496,6.616,1.036,-0.125,-0.048
1580933176575,2020-02-05T15.06.16.575,6.695,1.036,-0.125,-0.049
1580933176655,2020-02-05T15.06.16.655,6.775,1.036,-0.125,-0.049
1580933176734,2020-02-05T15.06.16.734,6.854,1.036,-0.125,-0.049
1580933176815,2020-02-05T15.06.16.815,6.935,1.037,-0.126,-0.049
1580933176894,2020-02-05T15.06.16.894,7.014,1.037,-0.125,-0.048
1580933176975,2020-02-05T15.06.16.975,7.095,1.036,-0.126,-0.049
1580933177054,2020-02-05T15.06.17.054,7.174,1.036,-0.125,-0.049
1580933177133,2020-02-05T15.06.17.133,7.253,1.038,-0.126,-0.050
1580933177213,2020-02-05T15.06.17.213,7.333,1.036,-0.126,-0.049
1580933177293,2020-02-05T15.06.17.293,7.413,1.036,-0.125,-0.048
1580933177373,2020-02-05T15.06.17.373,7.493,1.036,-0.125,-0.050
1580933177452,2020-02-05T15.06.17.452,7.572,1.035,-0.125,-0.049
1580933177531,2020-02-05T15.06.17.531,7.651,1.037,-0.126,-0.050
1580933177612,2020-02-05T15.06.17.612,7.732,1.037,-0.126,-0.050
1580933177691,2020-02-05T15.06.17.691,7.811,1.036,-0.125,-0.050
1580933177772,2020-02-05T15.06.17.772,7.892,1.036,-0.126,-0.049
1580933177851,2020-02-05T15.06.17.851,7.971,1.036,-0.126,-0.049
1580933177931,2020-02-05T15.06.17.931,8.051,1.037,-0.126,-0.049
1580933178010,2020-02-05T15.06.18.010,8.130,1.037,-0.126,-0.049
1580933178089,2020-02-05T15.06.18.089,8.209,1.036,-0.126,-0.048
1580933178170,2020-02-05T15.06.18.170,8.290,1.036,-0.125,-0.049
1580933178249,2020-02-05T15.06.18.249,8.369,1.036,-0.125,-0.049
1580933178330,2020-02-05T15.06.18.330,8.450,1.035,-0.125,-0.049
