epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1582744491722,2020-02-26T14.14.51.722,0.000,0.986,-0.343,0.025
1582744491801,2020-02-26T14.14.51.801,0.079,0.995,-0.347,0.026
1582744491880,2020-02-26T14.14.51.880,0.158,0.992,-0.346,0.025
1582744491961,2020-02-26T14.14.51.961,0.239,0.992,-0.345,0.025
1582744492040,2020-02-26T14.14.52.040,0.318,0.993,-0.346,0.025
1582744492120,2020-02-26T14.14.52.120,0.398,0.992,-0.345,0.025
1582744492199,2020-02-26T14.14.52.199,0.477,0.992,-0.346,0.025
1582744492278,2020-02-26T14.14.52.278,0.556,0.991,-0.345,0.025
1582744492359,2020-02-26T14.14.52.359,0.637,0.992,-0.346,0.025
1582744492438,2020-02-26T14.14.52.438,0.716,0.992,-0.346,0.025
1582744492519,2020-02-26T14.14.52.519,0.797,0.993,-0.345,0.026
1582744492598,2020-02-26T14.14.52.598,0.876,0.994,-0.346,0.026
1582744492678,2020-02-26T14.14.52.678,0.956,0.992,-0.345,0.025
1582744492757,2020-02-26T14.14.52.757,1.035,0.992,-0.346,0.024
1582744492837,2020-02-26T14.14.52.837,1.115,0.992,-0.346,0.024
1582744492917,2020-02-26T14.14.52.917,1.195,0.992,-0.346,0.025
1582744492996,2020-02-26T14.14.52.996,1.274,0.992,-0.345,0.025
1582744493077,2020-02-26T14.14.53.077,1.355,0.992,-0.346,0.026
1582744493156,2020-02-26T14.14.53.156,1.434,0.994,-0.346,0.026
1582744493235,2020-02-26T14.14.53.235,1.513,0.991,-0.345,0.026
1582744493316,2020-02-26T14.14.53.316,1.594,0.993,-0.346,0.025
1582744493395,2020-02-26T14.14.53.395,1.673,0.992,-0.346,0.025
1582744493475,2020-02-26T14.14.53.475,1.753,0.992,-0.345,0.025
1582744493554,2020-02-26T14.14.53.554,1.832,0.992,-0.345,0.025
1582744493635,2020-02-26T14.14.53.635,1.913,0.993,-0.346,0.026
1582744493714,2020-02-26T14.14.53.714,1.992,0.992,-0.346,0.025
1582744493793,2020-02-26T14.14.53.793,2.071,0.993,-0.346,0.026
1582744493874,2020-02-26T14.14.53.874,2.152,0.992,-0.345,0.026
1582744493953,2020-02-26T14.14.53.953,2.231,0.992,-0.344,0.026
1582744494033,2020-02-26T14.14.54.033,2.311,0.992,-0.345,0.025
1582744494112,2020-02-26T14.14.54.112,2.390,0.993,-0.346,0.026
1582744494191,2020-02-26T14.14.54.191,2.469,0.992,-0.346,0.026
1582744494272,2020-02-26T14.14.54.272,2.550,0.992,-0.345,0.026
1582744494351,2020-02-26T14.14.54.351,2.629,0.992,-0.346,0.026
1582744494432,2020-02-26T14.14.54.432,2.710,0.992,-0.345,0.025
1582744494511,2020-02-26T14.14.54.511,2.789,0.992,-0.345,0.026
1582744494591,2020-02-26T14.14.54.591,2.869,0.992,-0.346,0.025
1582744494670,2020-02-26T14.14.54.670,2.948,0.993,-0.346,0.025
1582744494750,2020-02-26T14.14.54.750,3.028,0.992,-0.346,0.025
1582744494830,2020-02-26T14.14.54.830,3.108,0.991,-0.345,0.025
1582744494909,2020-02-26T14.14.54.909,3.187,0.992,-0.345,0.025
1582744494990,2020-02-26T14.14.54.990,3.268,0.993,-0.345,0.025
1582744495069,2020-02-26T14.14.55.069,3.347,0.993,-0.346,0.025
1582744495148,2020-02-26T14.14.55.148,3.426,0.992,-0.346,0.025
1582744495229,2020-02-26T14.14.55.229,3.507,0.993,-0.346,0.025
1582744495308,2020-02-26T14.14.55.308,3.586,0.991,-0.345,0.026
1582744495388,2020-02-26T14.14.55.388,3.666,0.992,-0.346,0.025
1582744495467,2020-02-26T14.14.55.467,3.745,0.993,-0.346,0.025
1582744495548,2020-02-26T14.14.55.548,3.826,0.992,-0.345,0.026
1582744495627,2020-02-26T14.14.55.627,3.905,0.992,-0.346,0.026
1582744495706,2020-02-26T14.14.55.706,3.984,0.992,-0.346,0.026
1582744495787,2020-02-26T14.14.55.787,4.065,0.992,-0.345,0.026
1582744495866,2020-02-26T14.14.55.866,4.144,0.992,-0.346,0.026
1582744495946,2020-02-26T14.14.55.946,4.224,0.993,-0.346,0.025
1582744496025,2020-02-26T14.14.56.025,4.303,0.993,-0.346,0.027
1582744496106,2020-02-26T14.14.56.106,4.384,0.992,-0.346,0.026
1582744496185,2020-02-26T14.14.56.185,4.463,0.992,-0.346,0.025
1582744496264,2020-02-26T14.14.56.264,4.542,0.991,-0.346,0.026
1582744496345,2020-02-26T14.14.56.345,4.623,0.992,-0.346,0.025
1582744496424,2020-02-26T14.14.56.424,4.702,0.993,-0.346,0.025
1582744496504,2020-02-26T14.14.56.504,4.782,0.992,-0.345,0.026
1582744496584,2020-02-26T14.14.56.584,4.862,0.992,-0.346,0.025
1582744496664,2020-02-26T14.14.56.664,4.942,0.992,-0.346,0.025
1582744496743,2020-02-26T14.14.56.743,5.021,0.992,-0.346,0.026
1582744496822,2020-02-26T14.14.56.822,5.100,0.992,-0.345,0.026
1582744496903,2020-02-26T14.14.56.903,5.181,0.992,-0.346,0.025
1582744496982,2020-02-26T14.14.56.982,5.260,0.991,-0.346,0.026
1582744497063,2020-02-26T14.14.57.063,5.341,0.991,-0.346,0.026
1582744497142,2020-02-26T14.14.57.142,5.420,0.991,-0.346,0.026
1582744497221,2020-02-26T14.14.57.221,5.499,0.991,-0.346,0.025
1582744497301,2020-02-26T14.14.57.301,5.579,0.992,-0.346,0.026
1582744497380,2020-02-26T14.14.57.380,5.658,0.992,-0.346,0.026
1582744497461,2020-02-26T14.14.57.461,5.739,0.992,-0.346,0.025
1582744497540,2020-02-26T14.14.57.540,5.818,0.991,-0.346,0.026
1582744497621,2020-02-26T14.14.57.621,5.899,0.993,-0.346,0.025
1582744497700,2020-02-26T14.14.57.700,5.978,0.992,-0.347,0.025
1582744497779,2020-02-26T14.14.57.779,6.057,0.992,-0.346,0.025
1582744497859,2020-02-26T14.14.57.859,6.137,0.993,-0.346,0.025
1582744497939,2020-02-26T14.14.57.939,6.217,0.992,-0.346,0.025
1582744498019,2020-02-26T14.14.58.019,6.297,0.992,-0.346,0.025
1582744498098,2020-02-26T14.14.58.098,6.376,0.991,-0.346,0.026
1582744498179,2020-02-26T14.14.58.179,6.457,0.991,-0.347,0.025
1582744498258,2020-02-26T14.14.58.258,6.536,0.992,-0.346,0.025
1582744498337,2020-02-26T14.14.58.337,6.615,0.992,-0.345,0.026
1582744498418,2020-02-26T14.14.58.418,6.696,0.992,-0.346,0.025
1582744498497,2020-02-26T14.14.58.497,6.775,0.992,-0.346,0.026
1582744498577,2020-02-26T14.14.58.577,6.855,0.992,-0.346,0.026
1582744498656,2020-02-26T14.14.58.656,6.934,0.992,-0.346,0.025
1582744498737,2020-02-26T14.14.58.737,7.015,0.992,-0.346,0.025
1582744498816,2020-02-26T14.14.58.816,7.094,0.992,-0.346,0.025
1582744498895,2020-02-26T14.14.58.895,7.173,0.993,-0.347,0.025
1582744498976,2020-02-26T14.14.58.976,7.254,0.992,-0.347,0.025
1582744499055,2020-02-26T14.14.59.055,7.333,0.992,-0.346,0.025
1582744499135,2020-02-26T14.14.59.135,7.413,0.992,-0.346,0.025
1582744499214,2020-02-26T14.14.59.214,7.492,0.992,-0.346,0.025
1582744499294,2020-02-26T14.14.59.294,7.572,0.992,-0.346,0.026
1582744499374,2020-02-26T14.14.59.374,7.652,0.991,-0.346,0.025
1582744499453,2020-02-26T14.14.59.453,7.731,0.992,-0.346,0.025
1582744499534,2020-02-26T14.14.59.534,7.812,0.993,-0.346,0.026
1582744499613,2020-02-26T14.14.59.613,7.891,0.992,-0.346,0.025
1582744499693,2020-02-26T14.14.59.693,7.971,0.992,-0.347,0.025
1582744499773,2020-02-26T14.14.59.773,8.051,0.992,-0.346,0.026
1582744499852,2020-02-26T14.14.59.852,8.130,0.992,-0.346,0.025
1582744499932,2020-02-26T14.14.59.932,8.210,0.992,-0.346,0.025
1582744500011,2020-02-26T14.15.00.011,8.289,0.992,-0.346,0.026
1582744500092,2020-02-26T14.15.00.092,8.370,0.991,-0.346,0.025
1582744500171,2020-02-26T14.15.00.171,8.449,0.991,-0.347,0.025
1582744500252,2020-02-26T14.15.00.252,8.530,0.992,-0.347,0.025
1582744500331,2020-02-26T14.15.00.331,8.609,0.991,-0.346,0.025
1582744500410,2020-02-26T14.15.00.410,8.688,0.992,-0.346,0.025
1582744500490,2020-02-26T14.15.00.490,8.768,0.991,-0.346,0.025
1582744500569,2020-02-26T14.15.00.569,8.847,0.992,-0.347,0.025
1582744500650,2020-02-26T14.15.00.650,8.928,0.992,-0.346,0.025
1582744500729,2020-02-26T14.15.00.729,9.007,0.991,-0.345,0.026
1582744500810,2020-02-26T14.15.00.810,9.088,0.992,-0.346,0.024
1582744500889,2020-02-26T14.15.00.889,9.167,0.991,-0.348,0.025
1582744500968,2020-02-26T14.15.00.968,9.246,0.992,-0.351,0.027
1582744501048,2020-02-26T14.15.01.048,9.326,0.991,-0.349,0.026
1582744501128,2020-02-26T14.15.01.128,9.406,0.992,-0.347,0.025
1582744501208,2020-02-26T14.15.01.208,9.486,0.991,-0.346,0.027
1582744501287,2020-02-26T14.15.01.287,9.565,0.992,-0.352,0.024
1582744501366,2020-02-26T14.15.01.366,9.644,0.989,-0.359,0.022
1582744501447,2020-02-26T14.15.01.447,9.725,0.987,-0.354,0.029
1582744501526,2020-02-26T14.15.01.526,9.804,0.993,-0.340,0.031
1582744501607,2020-02-26T14.15.01.607,9.885,0.998,-0.331,0.021
1582744501686,2020-02-26T14.15.01.686,9.964,0.999,-0.325,0.019
1582744501766,2020-02-26T14.15.01.766,10.044,0.999,-0.319,0.026
1582744501845,2020-02-26T14.15.01.845,10.123,0.996,-0.322,0.030
1582744501924,2020-02-26T14.15.01.924,10.202,0.995,-0.338,0.026
1582744502005,2020-02-26T14.15.02.005,10.283,0.993,-0.347,0.024
1582744502084,2020-02-26T14.15.02.084,10.362,0.995,-0.346,0.025
1582744502165,2020-02-26T14.15.02.165,10.443,0.996,-0.325,0.028
1582744502244,2020-02-26T14.15.02.244,10.522,1.001,-0.315,0.026
1582744502323,2020-02-26T14.15.02.323,10.601,1.001,-0.312,0.021
1582744502403,2020-02-26T14.15.02.403,10.681,1.003,-0.304,0.022
1582744502483,2020-02-26T14.15.02.483,10.761,1.004,-0.297,0.025
1582744502563,2020-02-26T14.15.02.563,10.841,1.002,-0.301,0.030
1582744502642,2020-02-26T14.15.02.642,10.920,1.002,-0.314,0.023
1582744502723,2020-02-26T14.15.02.723,11.001,1.000,-0.328,0.018
1582744502802,2020-02-26T14.15.02.802,11.080,0.993,-0.332,0.023
1582744502881,2020-02-26T14.15.02.881,11.159,0.998,-0.339,0.027
1582744502962,2020-02-26T14.15.02.962,11.240,1.004,-0.316,0.048
1582744503041,2020-02-26T14.15.03.041,11.319,1.029,-0.330,0.023
1582744503121,2020-02-26T14.15.03.121,11.399,0.977,-0.305,0.010
1582744503200,2020-02-26T14.15.03.200,11.478,1.027,-0.326,0.014
1582744503281,2020-02-26T14.15.03.281,11.559,1.137,-0.368,0.035
1582744503360,2020-02-26T14.15.03.360,11.638,1.162,-0.381,0.023
1582744503439,2020-02-26T14.15.03.439,11.717,1.147,-0.395,0.019
1582744503520,2020-02-26T14.15.03.520,11.798,1.155,-0.423,0.011
1582744503599,2020-02-26T14.15.03.599,11.877,1.156,-0.436,0.010
1582744503679,2020-02-26T14.15.03.679,11.957,1.137,-0.433,0.004
1582744503758,2020-02-26T14.15.03.758,12.036,1.110,-0.426,-0.000
1582744503839,2020-02-26T14.15.03.839,12.117,1.085,-0.410,0.001
1582744503918,2020-02-26T14.15.03.918,12.196,1.003,-0.367,0.019
1582744503997,2020-02-26T14.15.03.997,12.275,0.778,-0.289,0.025
1582744504078,2020-02-26T14.15.04.078,12.356,0.572,-0.200,0.010
1582744504157,2020-02-26T14.15.04.157,12.435,0.546,-0.143,0.008
1582744504237,2020-02-26T14.15.04.237,12.515,0.713,-0.127,0.039
1582744504316,2020-02-26T14.15.04.316,12.594,0.973,-0.267,0.032
1582744504396,2020-02-26T14.15.04.396,12.674,1.112,-0.348,0.022
1582744504476,2020-02-26T14.15.04.476,12.754,1.034,-0.234,0.014
1582744504555,2020-02-26T14.15.04.555,12.833,0.963,-0.168,0.013
1582744504636,2020-02-26T14.15.04.636,12.914,0.937,-0.125,0.012
1582744504715,2020-02-26T14.15.04.715,12.993,0.855,-0.163,0.012
1582744504795,2020-02-26T14.15.04.795,13.073,0.794,-0.256,0.021
1582744504875,2020-02-26T14.15.04.875,13.153,0.847,-0.259,0.024
1582744504954,2020-02-26T14.15.04.954,13.232,0.907,-0.211,0.020
1582744505034,2020-02-26T14.15.05.034,13.312,0.976,-0.207,0.026
1582744505113,2020-02-26T14.15.05.113,13.391,0.994,-0.174,0.025
1582744505194,2020-02-26T14.15.05.194,13.472,1.049,-0.140,0.013
1582744505273,2020-02-26T14.15.05.273,13.551,1.047,-0.073,0.005
1582744505352,2020-02-26T14.15.05.352,13.630,1.043,-0.017,-0.006
1582744505433,2020-02-26T14.15.05.433,13.711,1.032,-0.000,-0.009
1582744505512,2020-02-26T14.15.05.512,13.790,1.159,-0.024,0.007
1582744505592,2020-02-26T14.15.05.592,13.870,1.503,-0.059,0.030
1582744505671,2020-02-26T14.15.05.671,13.949,1.130,0.062,-0.021
1582744505752,2020-02-26T14.15.05.752,14.030,1.217,0.091,-0.027
1582744505831,2020-02-26T14.15.05.831,14.109,1.208,0.093,-0.050
1582744505910,2020-02-26T14.15.05.910,14.188,1.214,0.082,-0.037
1582744505991,2020-02-26T14.15.05.991,14.269,1.177,0.083,-0.029
1582744506070,2020-02-26T14.15.06.070,14.348,1.118,0.091,-0.009
1582744506150,2020-02-26T14.15.06.150,14.428,1.003,0.073,0.004
1582744506230,2020-02-26T14.15.06.230,14.508,0.748,0.040,0.016
1582744506310,2020-02-26T14.15.06.310,14.588,0.574,0.041,0.003
1582744506389,2020-02-26T14.15.06.389,14.667,0.556,0.082,0.016
1582744506468,2020-02-26T14.15.06.468,14.746,0.729,0.084,0.035
1582744506549,2020-02-26T14.15.06.549,14.827,1.046,0.224,0.005
1582744506628,2020-02-26T14.15.06.628,14.906,1.154,0.285,-0.020
1582744506709,2020-02-26T14.15.06.709,14.987,0.952,0.280,-0.024
1582744506788,2020-02-26T14.15.06.788,15.066,0.837,0.306,-0.011
1582744506867,2020-02-26T14.15.06.867,15.145,0.873,0.280,-0.004
1582744506947,2020-02-26T14.15.06.947,15.225,0.818,0.213,-0.003
1582744507026,2020-02-26T14.15.07.026,15.304,0.729,0.133,0.003
1582744507107,2020-02-26T14.15.07.107,15.385,0.792,0.134,0.015
1582744507186,2020-02-26T14.15.07.186,15.464,0.900,0.190,0.015
1582744507267,2020-02-26T14.15.07.267,15.545,0.945,0.266,0.002
1582744507346,2020-02-26T14.15.07.346,15.624,0.964,0.371,-0.003
1582744507425,2020-02-26T14.15.07.425,15.703,0.950,0.446,-0.009
1582744507505,2020-02-26T14.15.07.505,15.783,0.918,0.472,-0.017
1582744507585,2020-02-26T14.15.07.585,15.863,0.935,0.446,-0.001
