epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580688441122,2020-02-02T19.07.21.122,0.000,-0.928,0.491,0.004
1580688441201,2020-02-02T19.07.21.201,0.079,-0.926,0.478,0.072
1580688441280,2020-02-02T19.07.21.280,0.158,-0.929,0.485,0.060
1580688441361,2020-02-02T19.07.21.361,0.239,-0.921,0.503,0.007
1580688441440,2020-02-02T19.07.21.440,0.318,-0.919,0.499,0.054
1580688441520,2020-02-02T19.07.21.520,0.398,-0.918,0.505,0.051
1580688441599,2020-02-02T19.07.21.599,0.477,-0.913,0.513,0.029
1580688441679,2020-02-02T19.07.21.679,0.557,-0.913,0.511,0.050
1580688441759,2020-02-02T19.07.21.759,0.637,-0.911,0.516,0.034
1580688441838,2020-02-02T19.07.21.838,0.716,-0.912,0.512,0.048
1580688441917,2020-02-02T19.07.21.917,0.795,-0.911,0.513,0.039
1580688441998,2020-02-02T19.07.21.998,0.876,-0.914,0.512,0.035
1580688442077,2020-02-02T19.07.22.077,0.955,-0.916,0.506,0.051
1580688442158,2020-02-02T19.07.22.158,1.036,-0.914,0.510,0.028
1580688442237,2020-02-02T19.07.22.237,1.115,-0.919,0.502,0.050
1580688442316,2020-02-02T19.07.22.316,1.194,-0.913,0.506,0.035
1580688442396,2020-02-02T19.07.22.396,1.274,-0.917,0.504,0.040
1580688442475,2020-02-02T19.07.22.475,1.353,-0.918,0.506,0.044
1580688442555,2020-02-02T19.07.22.555,1.433,-0.915,0.505,0.040
1580688442635,2020-02-02T19.07.22.635,1.513,-0.915,0.506,0.041
1580688442714,2020-02-02T19.07.22.714,1.592,-0.916,0.509,0.039
1580688442793,2020-02-02T19.07.22.793,1.671,-0.914,0.510,0.041
1580688442874,2020-02-02T19.07.22.874,1.752,-0.913,0.511,0.040
1580688442953,2020-02-02T19.07.22.953,1.831,-0.912,0.512,0.040
1580688443034,2020-02-02T19.07.23.034,1.912,-0.913,0.511,0.042
1580688443113,2020-02-02T19.07.23.113,1.991,-0.913,0.512,0.040
1580688443192,2020-02-02T19.07.23.192,2.070,-0.915,0.510,0.042
1580688443272,2020-02-02T19.07.23.272,2.150,-0.915,0.509,0.041
1580688443351,2020-02-02T19.07.23.351,2.229,-0.914,0.509,0.040
1580688443430,2020-02-02T19.07.23.430,2.308,-0.914,0.509,0.042
1580688443511,2020-02-02T19.07.23.511,2.389,-0.914,0.510,0.039
1580688443590,2020-02-02T19.07.23.590,2.468,-0.915,0.511,0.040
1580688443669,2020-02-02T19.07.23.669,2.547,-0.914,0.511,0.041
1580688443750,2020-02-02T19.07.23.750,2.628,-0.912,0.512,0.040
1580688443829,2020-02-02T19.07.23.829,2.707,-0.912,0.511,0.041
1580688443909,2020-02-02T19.07.23.909,2.787,-0.912,0.512,0.041
1580688443989,2020-02-02T19.07.23.989,2.867,-0.912,0.512,0.041
1580688444068,2020-02-02T19.07.24.068,2.946,-0.913,0.512,0.041
1580688444148,2020-02-02T19.07.24.148,3.026,-0.913,0.512,0.041
1580688444227,2020-02-02T19.07.24.227,3.105,-0.912,0.511,0.040
1580688444306,2020-02-02T19.07.24.306,3.184,-0.913,0.512,0.041
1580688444387,2020-02-02T19.07.24.387,3.265,-0.912,0.511,0.040
1580688444466,2020-02-02T19.07.24.466,3.344,-0.913,0.511,0.040
1580688444547,2020-02-02T19.07.24.547,3.425,-0.913,0.512,0.040
1580688444626,2020-02-02T19.07.24.626,3.504,-0.912,0.512,0.042
1580688444705,2020-02-02T19.07.24.705,3.583,-0.913,0.512,0.041
1580688444785,2020-02-02T19.07.24.785,3.663,-0.911,0.512,0.039
1580688444865,2020-02-02T19.07.24.865,3.743,-0.912,0.512,0.040
1580688444944,2020-02-02T19.07.24.944,3.822,-0.912,0.512,0.040
1580688445024,2020-02-02T19.07.25.024,3.902,-0.913,0.512,0.040
1580688445103,2020-02-02T19.07.25.103,3.981,-0.912,0.512,0.041
1580688445184,2020-02-02T19.07.25.184,4.062,-0.912,0.513,0.040
1580688445263,2020-02-02T19.07.25.263,4.141,-0.912,0.513,0.041
1580688445342,2020-02-02T19.07.25.342,4.220,-0.911,0.513,0.040
1580688445423,2020-02-02T19.07.25.423,4.301,-0.912,0.512,0.040
1580688445502,2020-02-02T19.07.25.502,4.380,-0.912,0.513,0.040
