epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580688007443,2020-02-02T19.00.07.443,0.000,0.704,0.707,-0.075
1580688007523,2020-02-02T19.00.07.523,0.080,0.710,0.712,-0.076
1580688007603,2020-02-02T19.00.07.603,0.160,0.708,0.711,-0.076
1580688007683,2020-02-02T19.00.07.683,0.240,0.708,0.710,-0.075
1580688007762,2020-02-02T19.00.07.762,0.319,0.709,0.708,-0.075
1580688007843,2020-02-02T19.00.07.843,0.400,0.709,0.711,-0.075
1580688007922,2020-02-02T19.00.07.922,0.479,0.708,0.711,-0.075
1580688008001,2020-02-02T19.00.08.001,0.558,0.709,0.710,-0.075
1580688008082,2020-02-02T19.00.08.082,0.639,0.709,0.711,-0.075
1580688008161,2020-02-02T19.00.08.161,0.718,0.709,0.710,-0.075
1580688008241,2020-02-02T19.00.08.241,0.798,0.708,0.710,-0.075
1580688008320,2020-02-02T19.00.08.320,0.877,0.709,0.712,-0.075
1580688008401,2020-02-02T19.00.08.401,0.958,0.709,0.711,-0.075
1580688008480,2020-02-02T19.00.08.480,1.037,0.709,0.710,-0.075
1580688008561,2020-02-02T19.00.08.561,1.118,0.709,0.710,-0.075
1580688008640,2020-02-02T19.00.08.640,1.197,0.708,0.710,-0.075
1580688008720,2020-02-02T19.00.08.720,1.277,0.709,0.710,-0.075
1580688008799,2020-02-02T19.00.08.799,1.356,0.709,0.710,-0.075
1580688008880,2020-02-02T19.00.08.880,1.437,0.709,0.709,-0.074
1580688008959,2020-02-02T19.00.08.959,1.516,0.709,0.710,-0.075
1580688009038,2020-02-02T19.00.09.038,1.595,0.708,0.711,-0.074
1580688009119,2020-02-02T19.00.09.119,1.676,0.708,0.709,-0.075
1580688009198,2020-02-02T19.00.09.198,1.755,0.708,0.711,-0.075
1580688009278,2020-02-02T19.00.09.278,1.835,0.708,0.711,-0.075
1580688009357,2020-02-02T19.00.09.357,1.914,0.708,0.709,-0.075
1580688009438,2020-02-02T19.00.09.438,1.995,0.708,0.712,-0.075
1580688009517,2020-02-02T19.00.09.517,2.074,0.708,0.711,-0.075
1580688009598,2020-02-02T19.00.09.598,2.155,0.709,0.709,-0.075
1580688009677,2020-02-02T19.00.09.677,2.234,0.708,0.711,-0.075
1580688009757,2020-02-02T19.00.09.757,2.314,0.708,0.711,-0.075
1580688009836,2020-02-02T19.00.09.836,2.393,0.708,0.710,-0.075
1580688009917,2020-02-02T19.00.09.917,2.474,0.708,0.710,-0.075
1580688009996,2020-02-02T19.00.09.996,2.553,0.708,0.710,-0.075
