epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580753404760,2020-02-03T13.10.04.760,0.000,-0.161,-0.972,0.120
1580753404840,2020-02-03T13.10.04.840,0.080,-0.162,-0.980,0.121
1580753404919,2020-02-03T13.10.04.919,0.159,-0.161,-0.979,0.121
1580753404998,2020-02-03T13.10.04.998,0.238,-0.162,-0.977,0.121
1580753405079,2020-02-03T13.10.05.079,0.319,-0.161,-0.978,0.121
1580753405158,2020-02-03T13.10.05.158,0.398,-0.162,-0.978,0.122
1580753405239,2020-02-03T13.10.05.239,0.479,-0.162,-0.978,0.120
1580753405318,2020-02-03T13.10.05.318,0.558,-0.162,-0.977,0.120
1580753405398,2020-02-03T13.10.05.398,0.638,-0.162,-0.977,0.122
1580753405477,2020-02-03T13.10.05.477,0.717,-0.162,-0.978,0.121
1580753405558,2020-02-03T13.10.05.558,0.798,-0.162,-0.978,0.122
1580753405637,2020-02-03T13.10.05.637,0.877,-0.161,-0.979,0.120
1580753405718,2020-02-03T13.10.05.718,0.958,-0.161,-0.979,0.121
1580753405797,2020-02-03T13.10.05.797,1.037,-0.162,-0.978,0.122
1580753405877,2020-02-03T13.10.05.877,1.117,-0.162,-0.978,0.121
1580753405956,2020-02-03T13.10.05.956,1.196,-0.161,-0.978,0.121
1580753406037,2020-02-03T13.10.06.037,1.277,-0.162,-0.978,0.120
1580753406116,2020-02-03T13.10.06.116,1.356,-0.162,-0.978,0.121
1580753406197,2020-02-03T13.10.06.197,1.437,-0.160,-0.978,0.122
1580753406276,2020-02-03T13.10.06.276,1.516,-0.162,-0.978,0.121
1580753406356,2020-02-03T13.10.06.356,1.596,-0.161,-0.978,0.122
1580753406435,2020-02-03T13.10.06.435,1.675,-0.162,-0.979,0.122
1580753406516,2020-02-03T13.10.06.516,1.756,-0.162,-0.979,0.120
1580753406595,2020-02-03T13.10.06.595,1.835,-0.161,-0.979,0.122
1580753406676,2020-02-03T13.10.06.676,1.916,-0.160,-0.979,0.121
1580753406755,2020-02-03T13.10.06.755,1.995,-0.163,-0.979,0.121
1580753406835,2020-02-03T13.10.06.835,2.075,-0.162,-0.979,0.123
1580753406914,2020-02-03T13.10.06.914,2.154,-0.162,-0.979,0.120
1580753406995,2020-02-03T13.10.06.995,2.235,-0.162,-0.978,0.123
1580753407074,2020-02-03T13.10.07.074,2.314,-0.161,-0.979,0.121
