epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580832034854,2020-02-04T11.00.34.854,0.000,-0.044,-0.987,0.090
1580832034933,2020-02-04T11.00.34.933,0.079,-0.045,-0.995,0.092
1580832035014,2020-02-04T11.00.35.014,0.160,-0.045,-0.996,0.091
1580832035093,2020-02-04T11.00.35.093,0.239,-0.045,-0.996,0.091
1580832035174,2020-02-04T11.00.35.174,0.320,-0.046,-0.995,0.091
1580832035253,2020-02-04T11.00.35.253,0.399,-0.045,-0.996,0.092
1580832035333,2020-02-04T11.00.35.333,0.479,-0.045,-0.996,0.092
1580832035412,2020-02-04T11.00.35.412,0.558,-0.045,-0.995,0.091
1580832035493,2020-02-04T11.00.35.493,0.639,-0.044,-0.996,0.092
1580832035572,2020-02-04T11.00.35.572,0.718,-0.045,-0.996,0.090
1580832035653,2020-02-04T11.00.35.653,0.799,-0.045,-0.995,0.091
1580832035732,2020-02-04T11.00.35.732,0.878,-0.045,-0.995,0.092
1580832035812,2020-02-04T11.00.35.812,0.958,-0.045,-0.994,0.092
1580832035891,2020-02-04T11.00.35.891,1.037,-0.045,-0.995,0.091
1580832035972,2020-02-04T11.00.35.972,1.118,-0.044,-0.996,0.092
1580832036051,2020-02-04T11.00.36.051,1.197,-0.045,-0.995,0.092
1580832036132,2020-02-04T11.00.36.132,1.278,-0.045,-0.995,0.091
1580832036211,2020-02-04T11.00.36.211,1.357,-0.045,-0.995,0.090
1580832036291,2020-02-04T11.00.36.291,1.437,-0.045,-0.994,0.091
1580832036370,2020-02-04T11.00.36.370,1.516,-0.044,-0.994,0.091
1580832036451,2020-02-04T11.00.36.451,1.597,-0.046,-0.995,0.093
1580832036530,2020-02-04T11.00.36.530,1.676,-0.045,-0.994,0.091
1580832036611,2020-02-04T11.00.36.611,1.757,-0.044,-0.994,0.091
1580832036690,2020-02-04T11.00.36.690,1.836,-0.045,-0.995,0.091
1580832036770,2020-02-04T11.00.36.770,1.916,-0.045,-0.995,0.091
1580832036851,2020-02-04T11.00.36.851,1.997,-0.045,-0.994,0.091
1580832036930,2020-02-04T11.00.36.930,2.076,-0.045,-0.995,0.091
1580832037010,2020-02-04T11.00.37.010,2.156,-0.045,-0.996,0.091
1580832037090,2020-02-04T11.00.37.090,2.236,-0.045,-0.996,0.091
1580832037170,2020-02-04T11.00.37.170,2.316,-0.044,-0.996,0.090
1580832037249,2020-02-04T11.00.37.249,2.395,-0.043,-0.994,0.092
1580832037330,2020-02-04T11.00.37.330,2.476,-0.045,-0.996,0.091
1580832037409,2020-02-04T11.00.37.409,2.555,-0.045,-0.994,0.091
1580832037489,2020-02-04T11.00.37.489,2.635,-0.044,-0.995,0.091
1580832037569,2020-02-04T11.00.37.569,2.715,-0.045,-0.995,0.092
1580832037649,2020-02-04T11.00.37.649,2.795,-0.044,-0.995,0.092
1580832037728,2020-02-04T11.00.37.728,2.874,-0.043,-0.996,0.092
1580832037809,2020-02-04T11.00.37.809,2.955,-0.045,-0.995,0.092
1580832037888,2020-02-04T11.00.37.888,3.034,-0.045,-0.995,0.091
