epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580832413562,2020-02-04T11.06.53.562,0.000,0.188,0.966,-0.141
1580832413641,2020-02-04T11.06.53.641,0.079,0.188,0.975,-0.145
1580832413722,2020-02-04T11.06.53.722,0.160,0.188,0.971,-0.141
1580832413801,2020-02-04T11.06.53.801,0.239,0.188,0.970,-0.143
1580832413881,2020-02-04T11.06.53.881,0.319,0.188,0.972,-0.141
1580832413960,2020-02-04T11.06.53.960,0.398,0.188,0.971,-0.143
1580832414041,2020-02-04T11.06.54.041,0.479,0.188,0.971,-0.141
1580832414120,2020-02-04T11.06.54.120,0.558,0.188,0.972,-0.143
1580832414201,2020-02-04T11.06.54.201,0.639,0.188,0.972,-0.142
1580832414280,2020-02-04T11.06.54.280,0.718,0.187,0.972,-0.142
1580832414360,2020-02-04T11.06.54.360,0.798,0.188,0.972,-0.141
1580832414439,2020-02-04T11.06.54.439,0.877,0.189,0.972,-0.143
1580832414520,2020-02-04T11.06.54.520,0.958,0.188,0.971,-0.142
1580832414599,2020-02-04T11.06.54.599,1.037,0.188,0.971,-0.142
1580832414680,2020-02-04T11.06.54.680,1.118,0.188,0.973,-0.141
1580832414760,2020-02-04T11.06.54.760,1.198,0.188,0.973,-0.143
1580832414839,2020-02-04T11.06.54.839,1.277,0.188,0.972,-0.141
1580832414920,2020-02-04T11.06.54.920,1.358,0.188,0.972,-0.141
1580832414999,2020-02-04T11.06.54.999,1.437,0.188,0.972,-0.142
1580832415079,2020-02-04T11.06.55.079,1.517,0.188,0.971,-0.142
1580832415159,2020-02-04T11.06.55.159,1.597,0.188,0.972,-0.142
1580832415239,2020-02-04T11.06.55.239,1.677,0.188,0.972,-0.143
1580832415318,2020-02-04T11.06.55.318,1.756,0.188,0.972,-0.143
1580832415399,2020-02-04T11.06.55.399,1.837,0.188,0.972,-0.142
1580832415478,2020-02-04T11.06.55.478,1.916,0.188,0.972,-0.142
1580832415558,2020-02-04T11.06.55.558,1.996,0.189,0.972,-0.141
1580832415638,2020-02-04T11.06.55.638,2.076,0.188,0.972,-0.142
1580832415718,2020-02-04T11.06.55.718,2.156,0.188,0.972,-0.143
1580832415797,2020-02-04T11.06.55.797,2.235,0.188,0.971,-0.142
1580832415878,2020-02-04T11.06.55.878,2.316,0.188,0.972,-0.142
1580832415957,2020-02-04T11.06.55.957,2.395,0.188,0.973,-0.142
1580832416037,2020-02-04T11.06.56.037,2.475,0.188,0.972,-0.141
1580832416117,2020-02-04T11.06.56.117,2.555,0.188,0.971,-0.142
1580832416197,2020-02-04T11.06.56.197,2.635,0.188,0.972,-0.143
1580832416276,2020-02-04T11.06.56.276,2.714,0.188,0.972,-0.143
1580832416357,2020-02-04T11.06.56.357,2.795,0.188,0.971,-0.142
1580832416436,2020-02-04T11.06.56.436,2.874,0.188,0.972,-0.143
1580832416516,2020-02-04T11.06.56.516,2.954,0.189,0.973,-0.142
1580832416596,2020-02-04T11.06.56.596,3.034,0.188,0.972,-0.143
1580832416676,2020-02-04T11.06.56.676,3.114,0.188,0.972,-0.142
1580832416755,2020-02-04T11.06.56.755,3.193,0.188,0.972,-0.142
1580832416836,2020-02-04T11.06.56.836,3.274,0.188,0.972,-0.142
1580832416915,2020-02-04T11.06.56.915,3.353,0.188,0.971,-0.143
1580832416995,2020-02-04T11.06.56.995,3.433,0.188,0.972,-0.142
1580832417075,2020-02-04T11.06.57.075,3.513,0.188,0.973,-0.142
1580832417155,2020-02-04T11.06.57.155,3.593,0.188,0.972,-0.142
1580832417234,2020-02-04T11.06.57.234,3.672,0.188,0.972,-0.142
1580832417315,2020-02-04T11.06.57.315,3.753,0.188,0.972,-0.142
1580832417394,2020-02-04T11.06.57.394,3.832,0.189,0.973,-0.143
1580832417474,2020-02-04T11.06.57.474,3.912,0.187,0.971,-0.141
1580832417555,2020-02-04T11.06.57.555,3.993,0.188,0.972,-0.142
1580832417634,2020-02-04T11.06.57.634,4.072,0.188,0.973,-0.143
1580832417715,2020-02-04T11.06.57.715,4.153,0.188,0.973,-0.142
1580832417794,2020-02-04T11.06.57.794,4.232,0.188,0.972,-0.141
1580832417874,2020-02-04T11.06.57.874,4.312,0.188,0.971,-0.142
1580832417953,2020-02-04T11.06.57.953,4.391,0.188,0.972,-0.141
1580832418034,2020-02-04T11.06.58.034,4.472,0.188,0.972,-0.142
1580832418113,2020-02-04T11.06.58.113,4.551,0.188,0.972,-0.142
1580832418194,2020-02-04T11.06.58.194,4.632,0.188,0.971,-0.142
1580832418273,2020-02-04T11.06.58.273,4.711,0.188,0.973,-0.141
1580832418353,2020-02-04T11.06.58.353,4.791,0.188,0.972,-0.141
1580832418432,2020-02-04T11.06.58.432,4.870,0.189,0.972,-0.142
1580832418513,2020-02-04T11.06.58.513,4.951,0.189,0.973,-0.142
1580832418592,2020-02-04T11.06.58.592,5.030,0.188,0.973,-0.143
1580832418673,2020-02-04T11.06.58.673,5.111,0.188,0.973,-0.141
1580832418752,2020-02-04T11.06.58.752,5.190,0.188,0.972,-0.141
1580832418832,2020-02-04T11.06.58.832,5.270,0.188,0.972,-0.142
1580832418911,2020-02-04T11.06.58.911,5.349,0.188,0.972,-0.142
1580832418992,2020-02-04T11.06.58.992,5.430,0.188,0.971,-0.143
1580832419071,2020-02-04T11.06.59.071,5.509,0.188,0.973,-0.142
1580832419152,2020-02-04T11.06.59.152,5.590,0.189,0.973,-0.142
1580832419231,2020-02-04T11.06.59.231,5.669,0.188,0.972,-0.142
1580832419311,2020-02-04T11.06.59.311,5.749,0.188,0.972,-0.141
1580832419390,2020-02-04T11.06.59.390,5.828,0.188,0.972,-0.141
1580832419471,2020-02-04T11.06.59.471,5.909,0.188,0.972,-0.142
1580832419550,2020-02-04T11.06.59.550,5.988,0.188,0.972,-0.142
1580832419631,2020-02-04T11.06.59.631,6.069,0.188,0.972,-0.142
1580832419710,2020-02-04T11.06.59.710,6.148,0.188,0.972,-0.142
1580832419790,2020-02-04T11.06.59.790,6.228,0.188,0.973,-0.143
1580832419869,2020-02-04T11.06.59.869,6.307,0.188,0.972,-0.142
1580832419950,2020-02-04T11.06.59.950,6.388,0.188,0.972,-0.142
1580832420029,2020-02-04T11.07.00.029,6.467,0.188,0.972,-0.143
1580832420110,2020-02-04T11.07.00.110,6.548,0.188,0.971,-0.142
1580832420189,2020-02-04T11.07.00.189,6.627,0.188,0.972,-0.141
1580832420269,2020-02-04T11.07.00.269,6.707,0.188,0.971,-0.141
1580832420348,2020-02-04T11.07.00.348,6.786,0.188,0.973,-0.141
1580832420429,2020-02-04T11.07.00.429,6.867,0.188,0.972,-0.142
1580832420510,2020-02-04T11.07.00.510,6.948,0.188,0.972,-0.142
1580832420589,2020-02-04T11.07.00.589,7.027,0.188,0.972,-0.143
1580832420669,2020-02-04T11.07.00.669,7.107,0.188,0.972,-0.142
1580832420748,2020-02-04T11.07.00.748,7.186,0.188,0.972,-0.142
1580832420829,2020-02-04T11.07.00.829,7.267,0.188,0.973,-0.142
1580832420908,2020-02-04T11.07.00.908,7.346,0.189,0.972,-0.142
1580832420989,2020-02-04T11.07.00.989,7.427,0.188,0.972,-0.142
1580832421068,2020-02-04T11.07.01.068,7.506,0.188,0.972,-0.142
1580832421148,2020-02-04T11.07.01.148,7.586,0.188,0.972,-0.142
1580832421227,2020-02-04T11.07.01.227,7.665,0.188,0.973,-0.142
1580832421308,2020-02-04T11.07.01.308,7.746,0.187,0.971,-0.142
1580832421387,2020-02-04T11.07.01.387,7.825,0.188,0.972,-0.143
1580832421468,2020-02-04T11.07.01.468,7.906,0.188,0.971,-0.142
1580832421547,2020-02-04T11.07.01.547,7.985,0.188,0.971,-0.142
1580832421627,2020-02-04T11.07.01.627,8.065,0.188,0.973,-0.142
1580832421706,2020-02-04T11.07.01.706,8.144,0.188,0.972,-0.142
1580832421787,2020-02-04T11.07.01.787,8.225,0.188,0.972,-0.141
1580832421866,2020-02-04T11.07.01.866,8.304,0.188,0.972,-0.142
1580832421947,2020-02-04T11.07.01.947,8.385,0.188,0.973,-0.141
1580832422026,2020-02-04T11.07.02.026,8.464,0.188,0.971,-0.142
1580832422106,2020-02-04T11.07.02.106,8.544,0.188,0.973,-0.141
1580832422185,2020-02-04T11.07.02.185,8.623,0.188,0.973,-0.142
1580832422266,2020-02-04T11.07.02.266,8.704,0.188,0.972,-0.142
1580832422345,2020-02-04T11.07.02.345,8.783,0.188,0.972,-0.143
1580832422426,2020-02-04T11.07.02.426,8.864,0.188,0.973,-0.142
1580832422505,2020-02-04T11.07.02.505,8.943,0.188,0.971,-0.142
1580832422585,2020-02-04T11.07.02.585,9.023,0.188,0.972,-0.142
1580832422664,2020-02-04T11.07.02.664,9.102,0.188,0.973,-0.143
1580832422745,2020-02-04T11.07.02.745,9.183,0.188,0.973,-0.142
1580832422826,2020-02-04T11.07.02.826,9.264,0.188,0.972,-0.142
1580832422905,2020-02-04T11.07.02.905,9.343,0.188,0.972,-0.142
1580832422985,2020-02-04T11.07.02.985,9.423,0.188,0.972,-0.143
1580832423064,2020-02-04T11.07.03.064,9.502,0.188,0.972,-0.142
1580832423145,2020-02-04T11.07.03.145,9.583,0.188,0.972,-0.142
1580832423224,2020-02-04T11.07.03.224,9.662,0.188,0.972,-0.141
1580832423305,2020-02-04T11.07.03.305,9.743,0.189,0.973,-0.142
1580832423384,2020-02-04T11.07.03.384,9.822,0.188,0.972,-0.142
1580832423464,2020-02-04T11.07.03.464,9.902,0.188,0.972,-0.142
1580832423543,2020-02-04T11.07.03.543,9.981,0.188,0.972,-0.142
1580832423624,2020-02-04T11.07.03.624,10.062,0.188,0.972,-0.142
1580832423703,2020-02-04T11.07.03.703,10.141,0.188,0.972,-0.142
1580832423784,2020-02-04T11.07.03.784,10.222,0.188,0.972,-0.143
1580832423863,2020-02-04T11.07.03.863,10.301,0.188,0.971,-0.142
1580832423943,2020-02-04T11.07.03.943,10.381,0.188,0.972,-0.142
1580832424022,2020-02-04T11.07.04.022,10.460,0.188,0.972,-0.141
1580832424103,2020-02-04T11.07.04.103,10.541,0.188,0.972,-0.141
1580832424182,2020-02-04T11.07.04.182,10.620,0.188,0.972,-0.141
1580832424263,2020-02-04T11.07.04.263,10.701,0.188,0.971,-0.142
1580832424342,2020-02-04T11.07.04.342,10.780,0.188,0.971,-0.142
1580832424422,2020-02-04T11.07.04.422,10.860,0.188,0.973,-0.143
1580832424501,2020-02-04T11.07.04.501,10.939,0.188,0.973,-0.143
1580832424582,2020-02-04T11.07.04.582,11.020,0.188,0.971,-0.141
1580832424661,2020-02-04T11.07.04.661,11.099,0.188,0.972,-0.141
1580832424742,2020-02-04T11.07.04.742,11.180,0.188,0.972,-0.142
1580832424822,2020-02-04T11.07.04.822,11.260,0.188,0.973,-0.141
1580832424901,2020-02-04T11.07.04.901,11.339,0.187,0.972,-0.142
1580832424982,2020-02-04T11.07.04.982,11.420,0.188,0.972,-0.142
1580832425061,2020-02-04T11.07.05.061,11.499,0.189,0.972,-0.142
1580832425141,2020-02-04T11.07.05.141,11.579,0.188,0.971,-0.141
1580832425221,2020-02-04T11.07.05.221,11.659,0.188,0.972,-0.141
1580832425301,2020-02-04T11.07.05.301,11.739,0.188,0.973,-0.142
1580832425380,2020-02-04T11.07.05.380,11.818,0.189,0.972,-0.142
1580832425461,2020-02-04T11.07.05.461,11.899,0.188,0.972,-0.142
1580832425540,2020-02-04T11.07.05.540,11.978,0.188,0.973,-0.141
1580832425620,2020-02-04T11.07.05.620,12.058,0.188,0.973,-0.142
