epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580688274523,2020-02-02T19.04.34.523,0.000,-0.302,0.564,0.033
1580688274603,2020-02-02T19.04.34.603,0.080,-0.208,0.378,0.029
1580688274682,2020-02-02T19.04.34.682,0.159,-0.198,0.509,0.027
1580688274761,2020-02-02T19.04.34.761,0.238,-0.358,0.819,0.021
1580688274842,2020-02-02T19.04.34.842,0.319,-0.524,1.000,0.019
1580688274921,2020-02-02T19.04.34.921,0.398,-0.357,0.889,0.019
1580688275000,2020-02-02T19.04.35.000,0.477,-0.287,0.687,0.030
1580688275081,2020-02-02T19.04.35.081,0.558,-0.358,0.626,0.043
1580688275160,2020-02-02T19.04.35.160,0.637,-0.454,0.646,0.042
1580688275240,2020-02-02T19.04.35.240,0.717,-0.496,0.650,0.036
1580688275319,2020-02-02T19.04.35.319,0.796,-0.481,0.717,0.037
1580688275398,2020-02-02T19.04.35.398,0.875,-0.461,0.891,0.051
1580688275479,2020-02-02T19.04.35.479,0.956,-0.462,1.016,0.050
1580688275558,2020-02-02T19.04.35.558,1.035,-0.428,1.026,0.028
1580688275637,2020-02-02T19.04.35.637,1.114,-0.471,1.104,0.031
1580688275718,2020-02-02T19.04.35.718,1.195,-0.453,1.650,0.111
1580688275797,2020-02-02T19.04.35.797,1.274,-0.277,1.113,0.095
1580688275876,2020-02-02T19.04.35.876,1.353,-0.521,1.061,0.007
1580688275957,2020-02-02T19.04.35.957,1.434,-0.451,1.139,0.056
1580688276036,2020-02-02T19.04.36.036,1.513,-0.424,1.109,0.050
1580688276116,2020-02-02T19.04.36.116,1.593,-0.396,1.079,0.077
1580688276195,2020-02-02T19.04.36.195,1.672,-0.379,1.044,0.075
1580688276274,2020-02-02T19.04.36.274,1.751,-0.355,0.910,0.079
1580688276355,2020-02-02T19.04.36.355,1.832,-0.288,0.659,0.081
1580688276434,2020-02-02T19.04.36.434,1.911,-0.205,0.444,0.054
1580688276513,2020-02-02T19.04.36.513,1.990,-0.171,0.464,0.029
1580688276594,2020-02-02T19.04.36.594,2.071,-0.305,0.722,0.018
1580688276673,2020-02-02T19.04.36.673,2.150,-0.376,1.068,0.027
1580688276752,2020-02-02T19.04.36.752,2.229,-0.275,1.047,0.046
1580688276833,2020-02-02T19.04.36.833,2.310,-0.252,0.771,0.052
1580688276912,2020-02-02T19.04.36.912,2.389,-0.265,0.683,0.042
1580688276992,2020-02-02T19.04.36.992,2.469,-0.335,0.717,0.031
1580688277071,2020-02-02T19.04.37.071,2.548,-0.416,0.750,0.029
1580688277150,2020-02-02T19.04.37.150,2.627,-0.457,0.768,0.037
1580688277231,2020-02-02T19.04.37.231,2.708,-0.428,0.815,0.043
1580688277310,2020-02-02T19.04.37.310,2.787,-0.384,0.908,0.048
1580688277389,2020-02-02T19.04.37.389,2.866,-0.305,0.961,0.042
1580688277470,2020-02-02T19.04.37.470,2.947,-0.273,1.008,0.025
1580688277549,2020-02-02T19.04.37.549,3.026,-0.309,1.057,0.032
1580688277629,2020-02-02T19.04.37.629,3.106,-0.428,1.268,0.014
1580688277709,2020-02-02T19.04.37.709,3.186,-0.546,2.109,0.124
1580688277788,2020-02-02T19.04.37.788,3.265,-0.433,0.980,0.066
1580688277868,2020-02-02T19.04.37.868,3.345,-0.372,1.023,0.058
1580688277947,2020-02-02T19.04.37.947,3.424,-0.367,1.086,0.072
1580688278026,2020-02-02T19.04.38.026,3.503,-0.364,1.078,0.089
1580688278107,2020-02-02T19.04.38.107,3.584,-0.349,1.076,0.083
1580688278186,2020-02-02T19.04.38.186,3.663,-0.341,1.062,0.077
1580688278265,2020-02-02T19.04.38.265,3.742,-0.337,0.974,0.077
1580688278346,2020-02-02T19.04.38.346,3.823,-0.282,0.745,0.074
1580688278425,2020-02-02T19.04.38.425,3.902,-0.203,0.490,0.051
1580688278505,2020-02-02T19.04.38.505,3.982,-0.151,0.446,0.035
1580688278585,2020-02-02T19.04.38.585,4.062,-0.239,0.703,0.028
1580688278664,2020-02-02T19.04.38.664,4.141,-0.343,1.063,0.036
1580688278744,2020-02-02T19.04.38.744,4.221,-0.303,1.078,0.049
1580688278823,2020-02-02T19.04.38.823,4.300,-0.262,0.815,0.052
1580688278902,2020-02-02T19.04.38.902,4.379,-0.254,0.711,0.047
1580688278983,2020-02-02T19.04.38.983,4.460,-0.310,0.686,0.045
1580688279062,2020-02-02T19.04.39.062,4.539,-0.413,0.705,0.042
1580688279141,2020-02-02T19.04.39.141,4.618,-0.464,0.756,0.049
1580688279222,2020-02-02T19.04.39.222,4.699,-0.404,0.799,0.046
1580688279301,2020-02-02T19.04.39.301,4.778,-0.332,0.896,0.042
1580688279381,2020-02-02T19.04.39.381,4.858,-0.293,0.995,0.058
1580688279460,2020-02-02T19.04.39.460,4.937,-0.272,1.009,0.065
1580688279540,2020-02-02T19.04.39.540,5.017,-0.286,1.041,0.078
1580688279620,2020-02-02T19.04.39.620,5.097,-0.430,1.748,0.096
1580688279699,2020-02-02T19.04.39.699,5.176,-0.485,1.618,0.056
1580688279778,2020-02-02T19.04.39.778,5.255,-0.370,0.981,0.047
1580688279859,2020-02-02T19.04.39.859,5.336,-0.347,1.103,0.037
1580688279938,2020-02-02T19.04.39.938,5.415,-0.355,1.075,0.062
