epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1582745822625,2020-02-26T14.37.02.625,6.617,0.011,-1.032,0.025
1582745822704,2020-02-26T14.37.02.704,6.696,0.012,-1.032,0.024
1582745822784,2020-02-26T14.37.02.784,6.776,0.012,-1.032,0.025
1582745822863,2020-02-26T14.37.02.863,6.855,0.010,-1.031,0.025
1582745822944,2020-02-26T14.37.02.944,6.936,0.011,-1.031,0.024
1582745823023,2020-02-26T14.37.03.023,7.015,0.012,-1.031,0.024
1582745823102,2020-02-26T14.37.03.102,7.094,0.012,-1.032,0.024
1582745823183,2020-02-26T14.37.03.183,7.175,0.011,-1.031,0.024
1582745823262,2020-02-26T14.37.03.262,7.254,0.012,-1.032,0.025
1582745823342,2020-02-26T14.37.03.342,7.334,0.010,-1.031,0.024
1582745823422,2020-02-26T14.37.03.422,7.414,0.011,-1.031,0.025
1582745823502,2020-02-26T14.37.03.502,7.494,0.011,-1.032,0.024
1582745823581,2020-02-26T14.37.03.581,7.573,0.011,-1.032,0.024
1582745823660,2020-02-26T14.37.03.660,7.652,0.012,-1.032,0.024
1582745823741,2020-02-26T14.37.03.741,7.733,0.011,-1.032,0.025
1582745823820,2020-02-26T14.37.03.820,7.812,0.011,-1.032,0.024
1582745823901,2020-02-26T14.37.03.901,7.893,0.011,-1.030,0.024
1582745823980,2020-02-26T14.37.03.980,7.972,0.011,-1.031,0.025
1582745824060,2020-02-26T14.37.04.060,8.052,0.011,-1.032,0.025
1582745824139,2020-02-26T14.37.04.139,8.131,0.010,-1.031,0.024
1582745824218,2020-02-26T14.37.04.218,8.210,0.012,-1.031,0.025
1582745824299,2020-02-26T14.37.04.299,8.291,0.011,-1.032,0.025
1582745824378,2020-02-26T14.37.04.378,8.370,0.011,-1.032,0.024
1582745824459,2020-02-26T14.37.04.459,8.451,0.011,-1.031,0.024
1582745824538,2020-02-26T14.37.04.538,8.530,0.012,-1.031,0.024
