epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580688582767,2020-02-02T19.09.42.767,0.000,-0.977,0.403,0.112
1580688582846,2020-02-02T19.09.42.846,0.079,-0.964,0.416,0.083
1580688582927,2020-02-02T19.09.42.927,0.160,-0.966,0.416,-0.005
1580688583006,2020-02-02T19.09.43.006,0.239,-0.949,0.453,0.016
1580688583085,2020-02-02T19.09.43.085,0.318,-0.937,0.474,0.074
1580688583165,2020-02-02T19.09.43.165,0.398,-0.927,0.482,0.060
1580688583244,2020-02-02T19.09.43.244,0.477,-0.931,0.486,0.032
1580688583323,2020-02-02T19.09.43.323,0.556,-0.928,0.490,0.031
1580688583404,2020-02-02T19.09.43.404,0.637,-0.923,0.494,0.059
1580688583483,2020-02-02T19.09.43.483,0.716,-0.932,0.483,0.044
1580688583562,2020-02-02T19.09.43.562,0.795,-0.937,0.473,0.036
1580688583643,2020-02-02T19.09.43.643,0.876,-0.942,0.463,0.046
1580688583722,2020-02-02T19.09.43.722,0.955,-0.948,0.452,0.046
1580688583802,2020-02-02T19.09.43.802,1.035,-0.952,0.442,0.039
1580688583882,2020-02-02T19.09.43.882,1.115,-0.957,0.436,0.044
1580688583961,2020-02-02T19.09.43.961,1.194,-0.959,0.429,0.042
1580688584041,2020-02-02T19.09.44.041,1.274,-0.960,0.427,0.041
1580688584120,2020-02-02T19.09.44.120,1.353,-0.961,0.427,0.044
1580688584199,2020-02-02T19.09.44.199,1.432,-0.959,0.428,0.042
1580688584280,2020-02-02T19.09.44.280,1.513,-0.957,0.431,0.043
1580688584359,2020-02-02T19.09.44.359,1.592,-0.955,0.435,0.043
1580688584440,2020-02-02T19.09.44.440,1.673,-0.956,0.440,0.042
1580688584519,2020-02-02T19.09.44.519,1.752,-0.951,0.442,0.042
1580688584598,2020-02-02T19.09.44.598,1.831,-0.952,0.446,0.043
1580688584678,2020-02-02T19.09.44.678,1.911,-0.951,0.447,0.042
1580688584758,2020-02-02T19.09.44.758,1.991,-0.949,0.447,0.043
1580688584837,2020-02-02T19.09.44.837,2.070,-0.951,0.446,0.043
1580688584917,2020-02-02T19.09.44.917,2.150,-0.952,0.444,0.042
1580688584996,2020-02-02T19.09.44.996,2.229,-0.950,0.441,0.042
1580688585077,2020-02-02T19.09.45.077,2.310,-0.958,0.442,0.041
1580688585156,2020-02-02T19.09.45.156,2.389,-0.955,0.438,0.043
1580688585235,2020-02-02T19.09.45.235,2.468,-0.955,0.438,0.043
1580688585316,2020-02-02T19.09.45.316,2.549,-0.955,0.438,0.042
1580688585395,2020-02-02T19.09.45.395,2.628,-0.954,0.440,0.042
1580688585475,2020-02-02T19.09.45.475,2.708,-0.953,0.442,0.043
1580688585554,2020-02-02T19.09.45.554,2.787,-0.952,0.443,0.042
1580688585634,2020-02-02T19.09.45.634,2.867,-0.952,0.443,0.043
1580688585714,2020-02-02T19.09.45.714,2.947,-0.952,0.444,0.042
1580688585793,2020-02-02T19.09.45.793,3.026,-0.952,0.443,0.042
1580688585872,2020-02-02T19.09.45.872,3.105,-0.953,0.443,0.042
1580688585953,2020-02-02T19.09.45.953,3.186,-0.953,0.441,0.042
1580688586032,2020-02-02T19.09.46.032,3.265,-0.953,0.441,0.042
1580688586113,2020-02-02T19.09.46.113,3.346,-0.954,0.441,0.041
1580688586192,2020-02-02T19.09.46.192,3.425,-0.953,0.441,0.042
1580688586271,2020-02-02T19.09.46.271,3.504,-0.953,0.441,0.042
1580688586351,2020-02-02T19.09.46.351,3.584,-0.952,0.443,0.043
1580688586430,2020-02-02T19.09.46.430,3.663,-0.953,0.443,0.042
1580688586510,2020-02-02T19.09.46.510,3.743,-0.953,0.443,0.042
1580688586590,2020-02-02T19.09.46.590,3.823,-0.953,0.442,0.043
1580688586669,2020-02-02T19.09.46.669,3.902,-0.954,0.442,0.043
1580688586750,2020-02-02T19.09.46.750,3.983,-0.952,0.442,0.042
1580688586829,2020-02-02T19.09.46.829,4.062,-0.952,0.442,0.042
1580688586908,2020-02-02T19.09.46.908,4.141,-0.953,0.441,0.043
1580688586989,2020-02-02T19.09.46.989,4.222,-0.954,0.442,0.042
1580688587068,2020-02-02T19.09.47.068,4.301,-0.953,0.442,0.042
1580688587147,2020-02-02T19.09.47.147,4.380,-0.953,0.441,0.042
1580688587227,2020-02-02T19.09.47.227,4.460,-0.954,0.441,0.043
1580688587306,2020-02-02T19.09.47.306,4.539,-0.953,0.442,0.043
1580688587387,2020-02-02T19.09.47.387,4.620,-0.953,0.442,0.043
1580688587466,2020-02-02T19.09.47.466,4.699,-0.952,0.442,0.043
1580688587545,2020-02-02T19.09.47.545,4.778,-0.952,0.441,0.043
1580688587626,2020-02-02T19.09.47.626,4.859,-0.953,0.442,0.042
1580688587705,2020-02-02T19.09.47.705,4.938,-0.953,0.441,0.042
1580688587784,2020-02-02T19.09.47.784,5.017,-0.954,0.441,0.042
1580688587865,2020-02-02T19.09.47.865,5.098,-0.953,0.441,0.042
1580688587944,2020-02-02T19.09.47.944,5.177,-0.953,0.441,0.042
