epoc (ms),timestamp (-04:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1572629484534,2019-11-01T13.31.24.534,0.0,-0.400390625,-0.95361328125,0.14697265625
1572629484534,2019-11-01T13.31.24.534,0.0,-0.404296875,-0.9619140625,0.14794921875
1572629484534,2019-11-01T13.31.24.534,0.0,-0.4033203125,-0.9609375,0.1474609375
1572629484744,2019-11-01T13.31.24.744,0.209653973579407,-0.40185546875,-0.9599609375,0.1474609375
1572629484744,2019-11-01T13.31.24.744,0.209653973579407,-0.40234375,-0.9599609375,0.1474609375
1572629484744,2019-11-01T13.31.24.744,0.209653973579407,-0.40234375,-0.9609375,0.1474609375
1572629485014,2019-11-01T13.31.25.014,0.480018019676208,-0.4033203125,-0.9619140625,0.146484375
1572629485014,2019-11-01T13.31.25.014,0.480018019676208,-0.40283203125,-0.9599609375,0.14794921875
1572629485014,2019-11-01T13.31.25.014,0.480018019676208,-0.40185546875,-0.9599609375,0.1484375
1572629485223,2019-11-01T13.31.25.223,0.688924908638,-0.40283203125,-0.9609375,0.14794921875
1572629485223,2019-11-01T13.31.25.223,0.688924908638,-0.40283203125,-0.95947265625,0.14794921875
1572629485223,2019-11-01T13.31.25.223,0.688924908638,-0.40283203125,-0.96044921875,0.1474609375
1572629485524,2019-11-01T13.31.25.524,0.989367008209229,-0.40234375,-0.9599609375,0.1474609375
1572629485524,2019-11-01T13.31.25.524,0.989367008209229,-0.40283203125,-0.96044921875,0.14794921875
1572629485524,2019-11-01T13.31.25.524,0.989367008209229,-0.40380859375,-0.96044921875,0.14697265625
1572629485733,2019-11-01T13.31.25.733,1.19907200336456,-0.4033203125,-0.96044921875,0.14697265625
1572629485733,2019-11-01T13.31.25.733,1.19907200336456,-0.40234375,-0.9609375,0.14794921875
1572629485733,2019-11-01T13.31.25.733,1.19907200336456,-0.40234375,-0.96044921875,0.14697265625
1572629485944,2019-11-01T13.31.25.944,1.41001999378204,-0.40234375,-0.9609375,0.14697265625
1572629485944,2019-11-01T13.31.25.944,1.41001999378204,-0.40283203125,-0.96044921875,0.14794921875
1572629485944,2019-11-01T13.31.25.944,1.41001999378204,-0.4033203125,-0.96142578125,0.14794921875
1572629486184,2019-11-01T13.31.26.184,1.65017199516296,-0.4033203125,-0.96142578125,0.14794921875
1572629486184,2019-11-01T13.31.26.184,1.65017199516296,-0.4033203125,-0.95947265625,0.146484375
1572629486184,2019-11-01T13.31.26.184,1.65017199516296,-0.40185546875,-0.9609375,0.146484375
1572629486394,2019-11-01T13.31.26.394,1.85993492603302,-0.40185546875,-0.9609375,0.14794921875
1572629486394,2019-11-01T13.31.26.394,1.85993492603302,-0.4033203125,-0.96044921875,0.14697265625
1572629486394,2019-11-01T13.31.26.394,1.85993492603302,-0.4033203125,-0.96044921875,0.14794921875
1572629486664,2019-11-01T13.31.26.664,2.13004994392395,-0.40234375,-0.96142578125,0.1484375
1572629486664,2019-11-01T13.31.26.664,2.13004994392395,-0.40283203125,-0.96142578125,0.14892578125
1572629486664,2019-11-01T13.31.26.664,2.13004994392395,-0.40234375,-0.96044921875,0.1474609375
1572629486904,2019-11-01T13.31.26.904,2.36992001533508,-0.40283203125,-0.96044921875,0.1474609375
1572629486904,2019-11-01T13.31.26.904,2.36992001533508,-0.40283203125,-0.96044921875,0.14794921875
1572629486904,2019-11-01T13.31.26.904,2.36992001533508,-0.40283203125,-0.96044921875,0.1474609375
1572629487114,2019-11-01T13.31.27.114,2.58010601997375,-0.400390625,-0.9619140625,0.14697265625
1572629487114,2019-11-01T13.31.27.114,2.58010601997375,-0.40185546875,-0.96044921875,0.14794921875
1572629487114,2019-11-01T13.31.27.114,2.58010601997375,-0.4033203125,-0.95947265625,0.1474609375
1572629487384,2019-11-01T13.31.27.384,2.85027801990509,-0.4072265625,-0.95947265625,0.146484375
1572629487384,2019-11-01T13.31.27.384,2.85027801990509,-0.41357421875,-0.9560546875,0.14404296875
1572629487384,2019-11-01T13.31.27.384,2.85027801990509,-0.4150390625,-0.95703125,0.14404296875
1572629487594,2019-11-01T13.31.27.594,3.0600289106369,-0.41162109375,-0.95556640625,0.15087890625
1572629487594,2019-11-01T13.31.27.594,3.0600289106369,-0.4072265625,-0.9560546875,0.15966796875
1572629487594,2019-11-01T13.31.27.594,3.0600289106369,-0.37939453125,-0.9697265625,0.14599609375
1572629487834,2019-11-01T13.31.27.834,3.30007696151733,-0.35595703125,-0.97900390625,0.13134765625
1572629487834,2019-11-01T13.31.27.834,3.30007696151733,-0.35302734375,-0.97802734375,0.138671875
1572629487834,2019-11-01T13.31.27.834,3.30007696151733,-0.3486328125,-0.97509765625,0.15234375
1572629488104,2019-11-01T13.31.28.104,3.5700249671936,-0.3359375,-0.98291015625,0.15576171875
1572629488104,2019-11-01T13.31.28.104,3.5700249671936,-0.32861328125,-0.9833984375,0.15380859375
1572629488104,2019-11-01T13.31.28.104,3.5700249671936,-0.31884765625,-0.98486328125,0.15576171875
1572629488644,2019-11-01T13.31.28.644,4.10948193073273,-0.29931640625,-0.99267578125,0.1630859375
1572629488644,2019-11-01T13.31.28.644,4.10948193073273,-0.29052734375,-0.99267578125,0.166015625
1572629488644,2019-11-01T13.31.28.644,4.10948193073273,-0.3017578125,-0.9892578125,0.16064453125
1572629488645,2019-11-01T13.31.28.645,4.11045897006989,-0.3134765625,-0.99267578125,0.13232421875
1572629488645,2019-11-01T13.31.28.645,4.11045897006989,-0.3349609375,-0.98828125,0.12939453125
1572629488645,2019-11-01T13.31.28.645,4.11045897006989,-0.36767578125,-0.97509765625,0.14501953125
1572629488795,2019-11-01T13.31.28.795,4.26031291484833,-0.384765625,-0.9736328125,0.16455078125
1572629488795,2019-11-01T13.31.28.795,4.26031291484833,-0.39599609375,-0.982421875,0.1708984375
1572629488795,2019-11-01T13.31.28.795,4.26031291484833,-0.45263671875,-0.91748046875,0.15283203125
1572629489034,2019-11-01T13.31.29.034,4.50016391277313,-0.4462890625,-0.99560546875,0.16845703125
1572629489034,2019-11-01T13.31.29.034,4.50016391277313,-0.4677734375,-1.14306640625,0.18603515625
1572629489034,2019-11-01T13.31.29.034,4.50016391277313,-0.48681640625,-1.16796875,0.17578125
1572629489304,2019-11-01T13.31.29.304,4.77005898952484,-0.515625,-1.09423828125,0.17138671875
1572629489304,2019-11-01T13.31.29.304,4.77005898952484,-0.515625,-1.11376953125,0.171875
1572629489304,2019-11-01T13.31.29.304,4.77005898952484,-0.4697265625,-1.13818359375,0.16357421875
1572629489514,2019-11-01T13.31.29.514,4.98004198074341,-0.451171875,-1.10205078125,0.14404296875
1572629489514,2019-11-01T13.31.29.514,4.98004198074341,-0.45068359375,-1.0263671875,0.142578125
1572629489514,2019-11-01T13.31.29.514,4.98004198074341,-0.45263671875,-0.9365234375,0.1376953125
1572629489784,2019-11-01T13.31.29.784,5.25010192394257,-0.4248046875,-0.8310546875,0.13134765625
1572629489784,2019-11-01T13.31.29.784,5.25010192394257,-0.40185546875,-0.74609375,0.115234375
1572629489784,2019-11-01T13.31.29.784,5.25010192394257,-0.341796875,-0.6728515625,0.1015625
1572629490054,2019-11-01T13.31.30.054,5.52021598815918,-0.287109375,-0.62841796875,0.08984375
1572629490054,2019-11-01T13.31.30.054,5.52021598815918,-0.28076171875,-0.71875,0.10302734375
1572629490054,2019-11-01T13.31.30.054,5.52021598815918,-0.3388671875,-0.8994140625,0.12255859375
1572629490234,2019-11-01T13.31.30.234,5.69994795322418,-0.6142578125,-0.94482421875,0.126953125
1572629490234,2019-11-01T13.31.30.234,5.69994795322418,-0.625,-0.9091796875,0.10400390625
1572629490234,2019-11-01T13.31.30.234,5.69994795322418,-0.40185546875,-0.90869140625,0.1015625
1572629490534,2019-11-01T13.31.30.534,6.00018799304962,-0.4501953125,-0.89404296875,0.1220703125
1572629490534,2019-11-01T13.31.30.534,6.00018799304962,-0.42041015625,-0.869140625,0.1220703125
1572629490534,2019-11-01T13.31.30.534,6.00018799304962,-0.30859375,-0.83251953125,0.1083984375
1572629490715,2019-11-01T13.31.30.715,6.18072891235352,-0.29345703125,-0.79736328125,0.1044921875
1572629490715,2019-11-01T13.31.30.715,6.18072891235352,-0.29736328125,-0.73291015625,0.10498046875
1572629490715,2019-11-01T13.31.30.715,6.18072891235352,-0.3359375,-0.77734375,0.11328125
1572629490954,2019-11-01T13.31.30.954,6.42006897926331,-0.3623046875,-0.9384765625,0.12451171875
1572629490954,2019-11-01T13.31.30.954,6.42006897926331,-0.2138671875,-1.06298828125,0.13037109375
1572629490954,2019-11-01T13.31.30.954,6.42006897926331,-0.1435546875,-1.05908203125,0.14306640625
