epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1582744227233,2020-02-26T14.10.27.233,0.000,-0.745,0.664,-0.022
1582744227312,2020-02-26T14.10.27.312,0.079,-0.750,0.670,-0.021
1582744227391,2020-02-26T14.10.27.391,0.158,-0.749,0.669,-0.019
1582744227470,2020-02-26T14.10.27.470,0.237,-0.748,0.668,-0.021
1582744227550,2020-02-26T14.10.27.550,0.317,-0.749,0.668,-0.020
1582744227629,2020-02-26T14.10.27.629,0.396,-0.749,0.669,-0.020
1582744227709,2020-02-26T14.10.27.709,0.476,-0.748,0.668,-0.021
1582744227788,2020-02-26T14.10.27.788,0.555,-0.748,0.668,-0.021
1582744227867,2020-02-26T14.10.27.867,0.634,-0.747,0.668,-0.021
1582744227947,2020-02-26T14.10.27.947,0.714,-0.748,0.668,-0.021
1582744228026,2020-02-26T14.10.28.026,0.793,-0.748,0.668,-0.019
1582744228105,2020-02-26T14.10.28.105,0.872,-0.748,0.668,-0.021
1582744228185,2020-02-26T14.10.28.185,0.952,-0.749,0.669,-0.021
1582744228264,2020-02-26T14.10.28.264,1.031,-0.748,0.668,-0.020
1582744228343,2020-02-26T14.10.28.343,1.110,-0.749,0.669,-0.021
1582744228423,2020-02-26T14.10.28.423,1.190,-0.749,0.668,-0.020
1582744228502,2020-02-26T14.10.28.502,1.269,-0.749,0.667,-0.021
1582744228581,2020-02-26T14.10.28.581,1.348,-0.748,0.668,-0.021
1582744228661,2020-02-26T14.10.28.661,1.428,-0.749,0.668,-0.020
1582744228740,2020-02-26T14.10.28.740,1.507,-0.748,0.669,-0.022
1582744228820,2020-02-26T14.10.28.820,1.587,-0.749,0.667,-0.021
1582744228899,2020-02-26T14.10.28.899,1.666,-0.748,0.668,-0.021
1582744228978,2020-02-26T14.10.28.978,1.745,-0.748,0.668,-0.022
1582744229057,2020-02-26T14.10.29.057,1.824,-0.749,0.668,-0.021
1582744229136,2020-02-26T14.10.29.136,1.903,-0.749,0.667,-0.020
1582744229217,2020-02-26T14.10.29.217,1.984,-0.749,0.670,-0.021
1582744229296,2020-02-26T14.10.29.296,2.063,-0.749,0.668,-0.021
1582744229375,2020-02-26T14.10.29.375,2.142,-0.749,0.668,-0.022
1582744229454,2020-02-26T14.10.29.454,2.221,-0.749,0.668,-0.021
1582744229533,2020-02-26T14.10.29.533,2.300,-0.750,0.668,-0.020
1582744229612,2020-02-26T14.10.29.612,2.379,-0.747,0.667,-0.021
1582744229693,2020-02-26T14.10.29.693,2.460,-0.749,0.667,-0.020
1582744229772,2020-02-26T14.10.29.772,2.539,-0.748,0.669,-0.021
1582744229851,2020-02-26T14.10.29.851,2.618,-0.749,0.668,-0.020
1582744229930,2020-02-26T14.10.29.930,2.697,-0.748,0.668,-0.019
1582744230009,2020-02-26T14.10.30.009,2.776,-0.749,0.667,-0.021
1582744230088,2020-02-26T14.10.30.088,2.855,-0.749,0.669,-0.021
1582744230169,2020-02-26T14.10.30.169,2.936,-0.749,0.668,-0.021
1582744230248,2020-02-26T14.10.30.248,3.015,-0.748,0.669,-0.021
1582744230327,2020-02-26T14.10.30.327,3.094,-0.748,0.668,-0.019
1582744230406,2020-02-26T14.10.30.406,3.173,-0.749,0.669,-0.020
1582744230485,2020-02-26T14.10.30.485,3.252,-0.749,0.668,-0.020
1582744230564,2020-02-26T14.10.30.564,3.331,-0.749,0.668,-0.021
1582744230645,2020-02-26T14.10.30.645,3.412,-0.747,0.668,-0.021
1582744230724,2020-02-26T14.10.30.724,3.491,-0.749,0.668,-0.021
1582744230803,2020-02-26T14.10.30.803,3.570,-0.748,0.668,-0.020
1582744230882,2020-02-26T14.10.30.882,3.649,-0.748,0.667,-0.021
1582744230961,2020-02-26T14.10.30.961,3.728,-0.749,0.668,-0.020
