epoc (ms),timestamp (-04:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1572455411319,2019-10-30T13.10.11.319,10.5,0.74755859375,-0.52685546875,-0.1611328125
1572455411400,2019-10-30T13.10.11.400,10.58056640625,0.8544921875,-0.486328125,-0.16162109375
1572455411479,2019-10-30T13.10.11.479,10.65966796875,0.775390625,-0.52392578125,-0.173828125
1572455411558,2019-10-30T13.10.11.558,10.73876953125,0.73876953125,-0.51904296875,-0.1728515625
1572455411639,2019-10-30T13.10.11.639,10.8193359375,0.82958984375,-0.5146484375,-0.1748046875
1572455411718,2019-10-30T13.10.11.718,10.8984375,0.7568359375,-0.53125,-0.17431640625
1572455411797,2019-10-30T13.10.11.797,10.9775390625,0.75732421875,-0.54736328125,-0.1748046875
1572455411876,2019-10-30T13.10.11.876,11.056640625,0.76416015625,-0.5546875,-0.18212890625
1572455411957,2019-10-30T13.10.11.957,11.13720703125,0.73486328125,-0.56640625,-0.17919921875
1572455412036,2019-10-30T13.10.12.036,11.21630859375,0.73583984375,-0.56591796875,-0.18212890625
1572455412115,2019-10-30T13.10.12.115,11.29541015625,0.75732421875,-0.55078125,-0.17822265625
1572455412195,2019-10-30T13.10.12.195,11.3759765625,0.7705078125,-0.53271484375,-0.17626953125
1572455412275,2019-10-30T13.10.12.275,11.455078125,0.75537109375,-0.49755859375,-0.1650390625
1572455412354,2019-10-30T13.10.12.354,11.5341796875,0.81640625,-0.447265625,-0.16259765625
1572455412434,2019-10-30T13.10.12.434,11.61474609375,0.90966796875,-0.314453125,-0.17529296875
1572455412513,2019-10-30T13.10.12.513,11.69384765625,0.8974609375,-0.28515625,-0.2216796875
1572455412592,2019-10-30T13.10.12.592,11.77294921875,0.88720703125,-0.30615234375,-0.21728515625
1572455412673,2019-10-30T13.10.12.673,11.853515625,0.87841796875,-0.34423828125,-0.22900390625
1572455412752,2019-10-30T13.10.12.752,11.9326171875,0.70703125,-0.52099609375,-0.16943359375
1572455412831,2019-10-30T13.10.12.831,12.01171875,0.77880859375,-0.48291015625,-0.19580078125
1572455412910,2019-10-30T13.10.12.910,12.0908203125,0.8173828125,-0.4755859375,-0.15380859375
1572455412991,2019-10-30T13.10.12.991,12.17138671875,0.7626953125,-0.53759765625,-0.20703125
1572455413070,2019-10-30T13.10.13.070,12.25048828125,0.75732421875,-0.53271484375,-0.18896484375
1572455413149,2019-10-30T13.10.13.149,12.32958984375,0.77294921875,-0.5361328125,-0.1875
1572455413230,2019-10-30T13.10.13.230,12.41015625,0.7587890625,-0.5419921875,-0.1865234375
1572455413309,2019-10-30T13.10.13.309,12.4892578125,0.75732421875,-0.5498046875,-0.18603515625
1572455413388,2019-10-30T13.10.13.388,12.568359375,0.76318359375,-0.5625,-0.1884765625
1572455413468,2019-10-30T13.10.13.468,12.64892578125,0.74072265625,-0.5751953125,-0.18310546875
1572455413547,2019-10-30T13.10.13.547,12.72802734375,0.734375,-0.59375,-0.18017578125
1572455413627,2019-10-30T13.10.13.627,12.80712890625,0.72412109375,-0.6162109375,-0.1806640625
1572455413706,2019-10-30T13.10.13.706,12.88623046875,0.73388671875,-0.67529296875,-0.18798828125
1572455413786,2019-10-30T13.10.13.786,12.966796875,0.7900390625,-0.76513671875,-0.205078125
1572455413865,2019-10-30T13.10.13.865,13.0458984375,0.77685546875,-0.85400390625,-0.205078125
1572455413944,2019-10-30T13.10.13.944,13.125,0.7109375,-0.869140625,-0.2021484375
1572455414025,2019-10-30T13.10.14.025,13.20556640625,0.62255859375,-0.8251953125,-0.18408203125
1572455414104,2019-10-30T13.10.14.104,13.28466796875,0.517578125,-0.6962890625,-0.14794921875
1572455414183,2019-10-30T13.10.14.183,13.36376953125,0.39404296875,-0.5048828125,-0.09716796875
1572455414264,2019-10-30T13.10.14.264,13.4443359375,0.38330078125,-0.57373046875,-0.08349609375
1572455414343,2019-10-30T13.10.14.343,13.5234375,0.54345703125,-0.91357421875,-0.02294921875
1572455414422,2019-10-30T13.10.14.422,13.6025390625,0.47265625,-0.72509765625,0.419921875
1572455414503,2019-10-30T13.10.14.503,13.68310546875,0.44140625,-0.7412109375,0.3076171875
1572455414582,2019-10-30T13.10.14.582,13.76220703125,0.56884765625,-0.76904296875,0.28564453125
1572455414661,2019-10-30T13.10.14.661,13.84130859375,0.580078125,-0.6865234375,0.26123046875
1572455414740,2019-10-30T13.10.14.740,13.92041015625,0.61572265625,-0.69921875,0.18603515625
1572455414820,2019-10-30T13.10.14.820,14.0009765625,0.65576171875,-0.67529296875,0.1650390625
1572455414900,2019-10-30T13.10.14.900,14.080078125,0.625,-0.6796875,0.1845703125
1572455414979,2019-10-30T13.10.14.979,14.1591796875,0.71728515625,-0.78759765625,0.32568359375
1572455415059,2019-10-30T13.10.15.059,14.23974609375,0.7265625,-0.76416015625,0.46044921875
1572455415138,2019-10-30T13.10.15.138,14.31884765625,0.63525390625,-0.70751953125,0.4638671875
1572455415217,2019-10-30T13.10.15.217,14.39794921875,0.57421875,-0.6171875,0.408203125
1572455415298,2019-10-30T13.10.15.298,14.478515625,0.52783203125,-0.5693359375,0.36865234375
1572455415377,2019-10-30T13.10.15.377,14.5576171875,0.625,-0.60693359375,0.4345703125
1572455415456,2019-10-30T13.10.15.456,14.63671875,0.66748046875,-0.630859375,0.4228515625
1572455415537,2019-10-30T13.10.15.537,14.71728515625,0.62646484375,-0.67578125,0.37060546875
1572455415616,2019-10-30T13.10.15.616,14.79638671875,0.69287109375,-0.765625,0.3310546875
1572455415695,2019-10-30T13.10.15.695,14.87548828125,0.68359375,-0.70166015625,0.25927734375
1572455415774,2019-10-30T13.10.15.774,14.95458984375,0.626953125,-0.701171875,0.220703125
1572455415855,2019-10-30T13.10.15.855,15.03515625,0.615234375,-0.6318359375,0.15087890625
1572455415934,2019-10-30T13.10.15.934,15.1142578125,0.7041015625,-0.5419921875,0.2138671875
1572455416013,2019-10-30T13.10.16.013,15.193359375,0.7568359375,-0.5380859375,0.28515625
1572455416093,2019-10-30T13.10.16.093,15.27392578125,0.7890625,-0.49267578125,0.361328125
1572455416172,2019-10-30T13.10.16.172,15.35302734375,0.7744140625,-0.56298828125,0.4140625
1572455416252,2019-10-30T13.10.16.252,15.43212890625,0.69580078125,-0.64208984375,0.40087890625
1572455416332,2019-10-30T13.10.16.332,15.5126953125,0.62060546875,-0.60546875,0.4365234375
1572455416411,2019-10-30T13.10.16.411,15.591796875,0.66015625,-0.5654296875,0.533203125
