epoc (ms),timestamp (-04:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1572629395693,2019-11-01T13.29.55.693,0.0,0.48486328125,-0.8212890625,0.275390625
1572629395693,2019-11-01T13.29.55.693,0.0,0.48974609375,-0.82763671875,0.2783203125
1572629395693,2019-11-01T13.29.55.693,0.0,0.48779296875,-0.826171875,0.27685546875
1572629395752,2019-11-01T13.29.55.752,0.0589550733566284,0.48828125,-0.826171875,0.2763671875
1572629395752,2019-11-01T13.29.55.752,0.0589550733566284,0.48828125,-0.82666015625,0.27783203125
1572629395752,2019-11-01T13.29.55.752,0.0589550733566284,0.48876953125,-0.826171875,0.27734375
1572629396053,2019-11-01T13.29.56.053,0.359670996665955,0.48828125,-0.8271484375,0.27734375
1572629396053,2019-11-01T13.29.56.053,0.359670996665955,0.48779296875,-0.826171875,0.27734375
1572629396053,2019-11-01T13.29.56.053,0.359670996665955,0.48828125,-0.8271484375,0.2763671875
1572629396262,2019-11-01T13.29.56.262,0.569213032722473,0.4873046875,-0.8271484375,0.27734375
1572629396262,2019-11-01T13.29.56.262,0.569213032722473,0.48779296875,-0.82666015625,0.27587890625
1572629396262,2019-11-01T13.29.56.262,0.569213032722473,0.48828125,-0.826171875,0.27734375
1572629396473,2019-11-01T13.29.56.473,0.779547095298767,0.48828125,-0.8271484375,0.27685546875
1572629396473,2019-11-01T13.29.56.473,0.779547095298767,0.48876953125,-0.826171875,0.27734375
1572629396473,2019-11-01T13.29.56.473,0.779547095298767,0.48779296875,-0.82568359375,0.27685546875
1572629396802,2019-11-01T13.29.56.802,1.10943305492401,0.48828125,-0.826171875,0.27734375
1572629396802,2019-11-01T13.29.56.802,1.10943305492401,0.4873046875,-0.82666015625,0.2763671875
1572629396802,2019-11-01T13.29.56.802,1.10943305492401,0.48779296875,-0.8271484375,0.2763671875
1572629396952,2019-11-01T13.29.56.952,1.25910604000092,0.48779296875,-0.826171875,0.27734375
1572629396952,2019-11-01T13.29.56.952,1.25910604000092,0.48828125,-0.826171875,0.27685546875
1572629396952,2019-11-01T13.29.56.952,1.25910604000092,0.4892578125,-0.82666015625,0.27734375
1572629397313,2019-11-01T13.29.57.313,1.61996603012085,0.48828125,-0.8251953125,0.27783203125
1572629397313,2019-11-01T13.29.57.313,1.61996603012085,0.48974609375,-0.826171875,0.27734375
1572629397313,2019-11-01T13.29.57.313,1.61996603012085,0.48828125,-0.826171875,0.27685546875
1572629397673,2019-11-01T13.29.57.673,1.9797739982605,0.4873046875,-0.82568359375,0.27685546875
1572629397673,2019-11-01T13.29.57.673,1.9797739982605,0.48876953125,-0.826171875,0.27685546875
1572629397673,2019-11-01T13.29.57.673,1.9797739982605,0.48779296875,-0.82568359375,0.27685546875
1572629397822,2019-11-01T13.29.57.822,2.12931501865387,0.48876953125,-0.826171875,0.27685546875
